event_id,date_std,timestamp_utc,year,state,latitude,longitude,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_catalog,source_record_id,source_dataset,source_link,verification_basis,data_quality_flag
9998,2017-07-05,2017-07-05 03:30:00,2017,Arunachal Pradesh,27.985,94.213,Landslide in Daporijo,"Abotani Colony, Daporijo Township, Arunachal Pradesh, India",Known within 1 km,Landslide,Rain,Medium,Above road,0,0.0,The Arunachal Times,GLC,,NASA COOLR,http://www.arunachaltimes.in/landslide-washes-away-house-in-daporijo/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11164,2017-07-09,2017-07-09 05:30:00,2017,Arunachal Pradesh,27.107,93.652,Landslides on Itanagar-Naharlagun road,"NH-52A, Naharlagun Sub-District, Papum Pare, Arunachal Pradesh, 791111",Known within 5 km,Landslide,Continuous rain,Small,Above road,0,0.0,Arunachal Times,GLC,,NASA COOLR,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11165,2017-07-09,2017-07-09 05:30:00,2017,Arunachal Pradesh,27.093,93.619,"Landslide near Civil Secretariat, Itanagar","Civil Secretariat, Itanagar, Arunachal Pradesh, India",Known exactly,Landslide,Continuous rain,Small,Above road,0,0.0,Arunachal Times,GLC,,NASA COOLR,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11166,2017-07-09,2017-07-09 05:30:00,2017,Arunachal Pradesh,27.077,93.598,Landslides in Aalo,"Aalo, Itanagar, Papum Pare, Arunachal Pradesh",Known within 5 km,Landslide,Continuous rain,Small,Urban,0,0.0,Arunachal Times,GLC,,NASA COOLR,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11167,2017-07-09,2017-07-09 05:30:00,2017,Arunachal Pradesh,27.116,93.796,Landslide on road near Durga Mandir,"Naharlagun Sub-District, Papum Pare, Arunachal Pradesh",Known within 10 km,Landslide,Continuous rain,Small,Above road,0,0.0,Arunachal Times,GLC,,NASA COOLR,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11169,2017-07-09,2017-07-09 05:30:00,2017,Arunachal Pradesh,27.06,93.501,Landslide on Itanagar- Jote-Tapiasso road,"Itanagar- Jote-Tapiasso road, Papum Pare, Arunachal Pradesh",Known within 10 km,Landslide,Continuous rain,Medium,Above road,0,0.0,The Arunachal Times,GLC,,NASA COOLR,http://www.arunachaltimes.in/rebia-inspects-flood-ravaged-itanagar-jote-tapiasso-road-doimukh-circle/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11170,2017-07-09,2017-07-09 05:30:00,2017,Arunachal Pradesh,27.142,93.665,Mudslides in Borum and Nyorch,"Naharlagun Sub-District, Papum Pare, Arunachal Pradesh",Known within 5 km,Mudslide,Continuous rain,Medium,Natural slope,0,0.0,The Arunachal Times,GLC,,NASA COOLR,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11172,2017-07-09,2017-07-09 14:30:00,2017,Arunachal Pradesh,27.084,93.605,Landslide at Niti Vihar,"Niti Vihar, Itanagar, Arunachal Pradesh, India",Known within 5 km,Landslide,Continuous rain,Medium,Natural slope,0,0.0,Arunachal Times,GLC,,NASA COOLR,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11177,2017-07-11,2017-07-11 05:30:00,2017,Arunachal Pradesh,27.584,91.877,Landslide in Tawang,"Tawang, Arunchal Pradesh",Known within 5 km,Landslide,Rain,Large,Unknown,19,0.0,NewsBytes,GLC,,NASA COOLR,https://www.newsbytesapp.com/timeline/India/1929/11909/arunachal-pradesh-floods-landslides-reap-misery,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11168,2017-07-11,2017-07-11 21:30:00,2017,Arunachal Pradesh,27.209,93.615,Large landslide at Laptap village,"Laptap, Papum Pare, Arunachal Pradesh, India",Known exactly,Landslide,Continuous rain,Large,Natural slope,14,0.0,Hindustan Times,GLC,,NASA COOLR,http://www.hindustantimes.com/india-news/14-people-feared-dead-in-massive-landslide-in-arunachal-pradesh/story-I1ogsSk2zfyvXm2wGlmjWP.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
13263,2017-09-30,2017-09-30 16:00:00,2017,Arunachal Pradesh,27.304,92.408,Dirang-Bomdila Rockslide,"5 mile area, between Bomdila and Dirang road, Chariduar - Tawang Road, India.",Known within 10 km,Rock fall,Unknown,Large,Above road,,,The Arunachal Times,GLC,,NASA COOLR,https://arunachaltimes.in/index.php/2017/10/01/roads-to-dirang-ziro-blocked/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14520,2018-09-14,2018-09-14 21:15:00,2018,Arunachal Pradesh,27.104,93.645,Itanagar - Naharlaugn Landslides,"Itanagar-Naharlaugn, Arunachal Pradesh, 791111",Known within 5 km,Landslide,Continuous rain,Medium,Unknown,5,,The New Indian Express,GLC,,NASA COOLR,https://www.newindianexpress.com/nation/2018/sep/14/two-killed-three-missing-in-arunachal-flood-and-landslides-1871930.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
130,2007-07-19,2007-07-19 05:30:00,2007,Assam,26.17,91.799,Guwahati,Guwahati,Known within 25 km,Landslide,Rain,Medium,Unknown,6,,Saharas Samay,GLC,130.0,NASA COOLR,http://www.saharasamay.com/samayhtml/articles.aspx?newsid=80536,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
213,2007-08-26,2007-08-26 05:30:00,2007,Assam,25.295,92.834,Shillong Road at Kuliang in the Jaintia Hills,Shillong Road at Kuliang in the Jaintia Hills,Location not known,Landslide,Rain,Medium,Unknown,,,Telegraph India,GLC,213.0,NASA COOLR,http://www.telegraphindia.com/1070830/asp/northeast/story_8253906.asp,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
264,2007-09-13,2007-09-13 05:30:00,2007,Assam,26.183,91.8,Guwahati,Guwahati,Known within 10 km,Landslide,Rain,Medium,Unknown,,,Saharas Samay,GLC,264.0,NASA COOLR,http://www.saharasamay.com/samayhtml/articles.aspx?newsid=84791,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
545,2008-05-20,2008-05-20 05:30:00,2008,Assam,24.985,92.841,"A Cachar District village, near village of Srinager, Assam","A Cachar District village, near village of Srinager, Assam",Known within 50 km,Mudslide,Mining,Medium,Unknown,5,,Telegraph India,GLC,545.0,NASA COOLR,http://www.telegraphindia.com/1080521/jsp/northeast/story_9297276.jsp,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
587,2008-06-15,2008-06-15 05:30:00,2008,Assam,27.23,94.099,"Lakhimpur district, Bihpuria, Assam","Lakhimpur district, Bihpuria, Assam",Known within 25 km,Landslide,Downpour,Medium,Unknown,17,,Telegraph India,GLC,587.0,NASA COOLR,http://www.telegraphindia.com/1080616/jsp/northeast/story_9416169.jsp,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
714,2008-08-14,2008-08-14 05:30:00,2008,Assam,27.163,94.0,"Kimin-Ziro road in Papum Pare district, road between Doimukh and Sagalee, Doimukh-Hoj road; Arunachal Pradesh","Kimin-Ziro road in Papum Pare district, road between Doimukh and Sagalee, Doimukh-Hoj road; Arunachal Pradesh",Known within 50 km,Landslide,Rain,Medium,Unknown,,,morungexpress,GLC,714.0,NASA COOLR,http://www.morungexpress.com/regional/1615.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
868,2008-10-29,2008-10-29 05:30:00,2008,Assam,26.333,91.25,"Kamrup, and Sonitpur, Assam","Kamrup, and Sonitpur, Assam",Known within 50 km,Landslide,Downpour,Medium,Unknown,7,,in.reuters,GLC,868.0,NASA COOLR,http://in.reuters.com/article/topNews/idINIndia-36198420081029,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
869,2008-10-29,2008-10-29 05:30:00,2008,Assam,27.233,94.117,North Lakhimpur ,North Lakhimpur ,Known within 50 km,Landslide,Downpour,Medium,Unknown,,,rttnews,GLC,869.0,NASA COOLR,http://www.rttnews.com/ArticleView.aspx?Id=758386&SMap=1,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1109,2009-08-20,2009-08-20 05:30:00,2009,Assam,25.522,93.165,Lumding-Badarpur section in North Cachar Hills district,Lumding-Badarpur section in North Cachar Hills district,Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,prokerala,GLC,1109.0,NASA COOLR,http://www.prokerala.com/news/articles/a75292.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1127,2009-08-27,2009-08-27 05:30:00,2009,Assam,25.172,93.123,between Mahur and Phaiding railway stations on Barail hills (Mahur and Barail hills located),between Mahur and Phaiding railway stations on Barail hills (Mahur and Barail hills located),Known within 10 km,Landslide,Downpour,Medium,Unknown,,,prokerala,GLC,1127.0,NASA COOLR,http://www.prokerala.com/news/articles/a75292.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1611,2010-04-01,2010-04-01 05:30:00,2010,Assam,25.155,93.028,"Paglanala village, Dholai Block, near Dwarbandh locality of the district, Cachar district (could only find district) 45 km from Silchar, Assam","Paglanala village, Dholai Block, near Dwarbandh locality of the district, Cachar district (could only find district) 45 km from Silchar, Assam",Known within 25 km,Landslide,Downpour,Medium,Unknown,3,,en.apa,GLC,1611.0,NASA COOLR,http://en.apa.az/news.php?id=119178,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1770,2010-04-20,2010-04-20 05:30:00,2010,Assam,26.197,91.763,"Kharghuli, Guwahati, Assam","Kharghuli, Guwahati, Assam",Known within 1 km,Landslide,Downpour,Medium,Unknown,0,,assamtribune,GLC,1770.0,NASA COOLR,http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2110/at06,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1771,2010-04-20,2010-04-20 05:30:00,2010,Assam,26.198,91.767,"Raj Bhavan Guwahati, Assam","Raj Bhavan Guwahati, Assam",Known exactly,Landslide,Downpour,Medium,Unknown,0,,assamtribune,GLC,1771.0,NASA COOLR,http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2110/at06,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1934,2010-06-03,2010-06-03 10:30:00,2010,Assam,24.601,92.381,Rongpur village under Bhairabhnagar panchayat in Karimganj district,Rongpur village under Bhairabhnagar panchayat in Karimganj district,Known within 25 km,Landslide,Downpour,Medium,Unknown,2,,Telegraph India,GLC,1934.0,NASA COOLR,http://www.telegraphindia.com/1100605/jsp/northeast/story_12529386.jsp,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1961,2010-06-09,2010-06-09 19:45:00,2010,Assam,25.883,91.2,"Ishok Chingphu(?), Bishnupur, Assam","Ishok Chingphu(?), Bishnupur, Assam",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,e-pao.net,GLC,1961.0,NASA COOLR,http://e-pao.net/GP.asp?src=Snipp3..100610.jun10,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1987,2010-06-15,2010-06-15 05:30:00,2010,Assam,25.227,93.166,"rails between Mahur and Wadringdisa(?), Assam","rails between Mahur and Wadringdisa(?), Assam",Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,ptinews,GLC,1987.0,NASA COOLR,http://www.ptinews.com/news/721800_Landslides--blockade-hit-trains-services-in-NC-Hills,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1994,2010-06-16,2010-06-16 05:30:00,2010,Assam,25.063,92.803,"rails between Jatinga and Longrangjao(?), Assam","rails between Jatinga and Longrangjao(?), Assam",Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,ptinews,GLC,1994.0,NASA COOLR,http://www.ptinews.com/news/721800_Landslides--blockade-hit-trains-services-in-NC-Hills,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2140,2010-07-25,2010-07-25 05:30:00,2010,Assam,25.048,92.801,"road between Halfong and Redzol(?) or Silchar, Assam","road between Halfong and Redzol(?) or Silchar, Assam",Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,Telegraph India,GLC,2140.0,NASA COOLR,http://www.telegraphindia.com/1100727/jsp/northeast/story_12728199.jsp,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2573,2010-10-09,2010-10-09 05:30:00,2010,Assam,25.18,93.008,"Haflong, Assam","Haflong, Assam",Known within 5 km,Mudslide,Downpour,Medium,Unknown,1,,dnaindia,GLC,2573.0,NASA COOLR,http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2574,2010-10-09,2010-10-09 05:30:00,2010,Assam,25.475,93.148,"between Mahur and Maigrandisa(?) or Lumding, Assam","between Mahur and Maigrandisa(?) or Lumding, Assam",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,dnaindia,GLC,2574.0,NASA COOLR,http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2575,2010-10-09,2010-10-09 05:30:00,2010,Assam,25.524,92.991,"road between Haflong and Lanka, Assam","road between Haflong and Lanka, Assam",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,dnaindia,GLC,2575.0,NASA COOLR,http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3532,2011-05-24,2011-05-24 05:30:00,2011,Assam,25.089,92.855,"Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam","Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam",Known within 10 km,Complex,Downpour,Medium,Unknown,0,,articles.timesofindia,GLC,3532.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2011-05-27/guwahati/29591193_1_dima-hasao-landslide-traffic-movement,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3672,2011-06-29,2011-06-29 05:30:00,2011,Assam,25.513,93.361,"Portions of NH 39, Connectin Manipur with Assam via Nagaland","Portions of NH 39, Connectin Manipur with Assam via Nagaland",Location not known,Landslide,Downpour,Medium,Unknown,0,,articles.timesofindia,GLC,3672.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2011-06-30/guwahati/29720982_1_heavy-rains-highway,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3837,2011-07-24,2011-07-24 18:00:00,2011,Assam,26.584,93.004,NH 37,NH 37,Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,e-pao.net,GLC,3837.0,NASA COOLR,http://e-pao.net/GP.asp?src=17..250711.jul11,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3965,2011-09-06,2011-09-06 13:30:00,2011,Assam,24.808,93.117,NH 37 at Awang Khul ,NH 37 at Awang Khul ,Known within 1 km,Landslide,Rain,Medium,Unknown,3,,e-pao.net,GLC,3965.0,NASA COOLR,http://e-pao.net/GP.asp?src=Snipp8..080911.sep11,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3983,2011-09-23,2011-09-23 05:30:00,2011,Assam,26.155,91.735,"Maighuli, Guwahati, Meghalaya","Maighuli, Guwahati, Meghalaya",Location not known,Landslide,Downpour,Large,Unknown,4,,nbtvlive,GLC,3983.0,NASA COOLR,"http://www.nbtvlive.com/latest-news-4 die, 10 injured in landslide along assam-meghalaya border-crime-23-sep-2011-guwahati-press trust of india-54889.html",COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4377,2012-06-02,2012-06-02 05:30:00,2012,Assam,26.148,91.736,"Guwahati, Assam","Guwahati, Assam",Known within 5 km,Landslide,Downpour,Large,Unknown,,,ibnlive.in,GLC,4377.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/barrak-valley-cut-off-due-to-heavy-landslides/1007155.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4382,2012-06-03,2012-06-03 05:30:00,2012,Assam,25.118,92.857," between Harangajao and Mailongdisa, Assa,"," between Harangajao and Mailongdisa, Assa,",Known within 5 km,Landslide,Downpour,Medium,Unknown,,,articles.timesofindia,GLC,4382.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4383,2012-06-03,2012-06-03 05:30:00,2012,Assam,25.306,93.127,"between Maibang and Daotohaja, Assam","between Maibang and Daotohaja, Assam",Known within 5 km,Landslide,Downpour,Medium,Unknown,,,articles.timesofindia,GLC,4383.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4384,2012-06-03,2012-06-03 05:30:00,2012,Assam,25.178,93.012,"between Haflong and  Bagetar, Assam","between Haflong and  Bagetar, Assam",Known within 5 km,Landslide,Downpour,Medium,Unknown,,,articles.timesofindia,GLC,4384.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4424,2012-06-20,2012-06-20 05:30:00,2012,Assam,26.149,91.735,"Lalunggaon, Guwahati,  Assam","Lalunggaon, Guwahati,  Assam",Known within 1 km,Landslide,Downpour,Medium,Unknown,,,twocircles.net,GLC,4424.0,NASA COOLR,http://twocircles.net/2012jun22/landslide_kills_three_assam.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4426,2012-06-22,2012-06-22 05:30:00,2012,Assam,26.123,91.716,Lalunggaon near Gorchuk area,Lalunggaon near Gorchuk area,Known within 5 km,Landslide,Downpour,Medium,Unknown,3,,thesop.org,GLC,4426.0,NASA COOLR,http://thesop.org/story/20120701/woman-killed-in-guwahati-by-landslide.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4434,2012-06-25,2012-06-25 23:30:00,2012,Assam,26.105,91.737,"Sonaighuli area near Kahilipara, Guwahati City, Assam","Sonaighuli area near Kahilipara, Guwahati City, Assam",Known within 1 km,Landslide,Downpour,Large,Unknown,1,,thesop.org,GLC,4434.0,NASA COOLR,http://thesop.org/story/20120701/woman-killed-in-guwahati-by-landslide.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4859,2013-05-11,2013-05-11 05:30:00,2013,Assam,26.177,91.76,"Sarania Hills, North Guwahati, Guwahati, Assam,","Sarania Hills, North Guwahati, Guwahati, Assam,",Known within 5 km,Landslide,Rain,Medium,Unknown,,1.0,articles.timesofindia.indiatimes.com,GLC,4859.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203561_1_artificial-floods-guwahati-municipal-corporation-gs-road,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4860,2013-05-11,2013-05-11 05:30:00,2013,Assam,26.102,91.691,"Boragaon, North Guwahati, Guwahati, Assam,","Boragaon, North Guwahati, Guwahati, Assam,",Known within 5 km,Landslide,Rain,Medium,Unknown,,,articles.timesofindia.indiatimes.com,GLC,4860.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203561_1_artificial-floods-guwahati-municipal-corporation-gs-road,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4858,2013-05-11,2013-05-11 14:30:00,2013,Assam,26.166,91.714,"Nursery, North Guwahati, Guwahati, Assam,","Nursery, North Guwahati, Guwahati, Assam,",Known within 50 km,Landslide,Rain,Medium,Unknown,,,articles.timesofindia.indiatimes.com,GLC,4858.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203561_1_artificial-floods-guwahati-municipal-corporation-gs-road,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
