event_id,event_date,latitude,longitude,state,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide,sample_type
3899,2011-08-08,30.226,78.376,Uttarakhand,0.75,12.03,59.14,201.35,446.64,0.87,1.0756,1014.28,29.69,321.86,-0.005896,1,positive
APDA-NEG-00608,2011-03-05,33.0,77.5,Himachal Pradesh,0.0,2.31,4.05,7.15,29.99,0.54,0.2667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01650,2013-08-18,30.5,77.5,Uttarakhand,3.91,46.35,119.51,305.17,529.98,0.96,3.0667,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00009,2010-04-21,29.0,95.625,Arunachal Pradesh,12.05,34.26,48.05,80.76,151.14,0.73,1.5333,2967.53,32.82,99.99,-0.011499,0,negative
APDA-NEG-00940,2011-07-06,24.0,94.375,Manipur,2.25,19.5,31.41,115.49,217.58,0.67,1.1333,308.07,14.0,233.72,-0.007124,0,negative
3859,2011-07-29,30.012,78.197,Uttarakhand,8.04,86.88,122.43,291.87,481.74,0.87,1.3609,353.43,2.2,195.16,-0.000953,1,positive
2437,2010-09-16,23.753,92.694,Mizoram,7.76,34.33,58.77,126.66,250.29,0.88,0.5544,791.13,29.75,101.39,-0.008302,1,positive
APDA-NEG-01611,2013-06-16,30.5,77.5,Uttarakhand,153.7,286.17,391.94,401.2,409.24,0.94,2.9333,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01587,2011-12-10,31.0,79.375,Uttarakhand,0.0,3.39,3.71,3.71,3.71,0.68,1.2,5085.99,17.29,81.7,0.00088,0,negative
3666,2011-06-29,32.432,77.215,Himachal Pradesh,5.91,18.59,55.28,71.44,127.46,0.69,0.987,3585.02,54.2,295.21,0.000928,1,positive
7249,2015-07-13,31.085,77.167,Himachal Pradesh,36.99,144.96,198.09,288.73,361.27,0.82,2.0988,1830.25,42.76,227.44,-0.004878,1,positive
APDA-NEG-00428,2011-07-12,30.5,76.875,Himachal Pradesh,0.16,9.33,55.34,89.3,230.16,0.54,0.2667,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-00808,2007-08-26,24.0,94.375,Manipur,1.64,2.27,10.13,41.94,53.1,0.46,-0.2667,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-00491,2011-08-07,32.0,78.125,Himachal Pradesh,0.43,9.95,16.03,69.87,140.8,0.66,1.0667,5347.43,45.52,279.8,-0.005436,0,negative
3757,2011-07-10,30.733,78.44,Uttarakhand,18.9,30.58,111.59,211.4,337.56,0.92,1.5031,1437.46,43.79,1.27,0.004055,1,positive
APDA-NEG-00785,2010-07-30,24.0,93.75,Manipur,17.59,40.68,55.02,91.17,203.62,0.82,2.1333,938.27,22.91,215.12,-0.015373,0,negative
692,2008-08-07,25.705,94.04,Nagaland,0.82,12.78,35.98,92.93,210.21,0.73,-0.1864,1041.38,16.27,133.22,-0.007168,1,positive
3671,2011-06-29,30.815,78.224,Uttarakhand,12.67,20.58,85.78,118.69,200.19,0.8,1.2552,1342.88,19.94,221.34,-0.002232,1,positive
5272,2013-08-04,26.208,94.544,Nagaland,5.78,14.93,47.43,109.0,290.88,0.89,0.7207,1478.25,7.24,321.35,-0.011503,1,positive
3560,2011-05-31,24.829,93.594,Manipur,15.72,45.38,50.95,198.72,265.15,0.84,2.0655,763.36,33.84,2.17,-0.001891,1,positive
APDA-NEG-00193,2011-06-29,25.5,90.625,Assam,28.72,133.4,228.49,285.39,371.67,0.91,2.7333,263.81,5.53,161.64,-0.002985,0,negative
APDA-NEG-01545,2011-06-29,29.0,79.375,Uttarakhand,31.28,65.83,95.75,120.02,174.31,0.6,0.6667,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-01510,2013-07-25,31.0,79.375,Uttarakhand,2.26,10.63,49.78,88.78,161.2,0.84,2.2667,5085.99,17.29,81.7,0.00088,0,negative
2421,2010-09-13,23.754,92.741,Mizoram,11.41,19.1,46.34,102.33,235.41,0.88,0.5627,997.91,23.68,101.22,-0.019488,1,positive
APDA-NEG-01404,2007-09-09,27.5,88.75,Sikkim,4.57,31.94,86.85,121.17,226.12,0.88,2.5333,3955.2,32.18,303.05,-0.003542,0,negative
5442,2013-09-02,27.161,93.753,Arunachal Pradesh,40.7,70.95,160.05,214.7,439.7,0.95,1.3938,145.58,3.3,150.02,-0.001204,1,positive
APDA-NEG-01630,2015-04-30,30.5,77.5,Uttarakhand,4.95,5.66,7.03,10.01,55.61,0.46,-0.2667,425.48,0.38,300.89,0.001817,0,negative
4481,2012-08-17,30.659,79.561,Uttarakhand,21.94,49.22,94.13,209.01,329.0,0.86,0.8215,3396.37,45.68,238.34,-0.003467,1,positive
5429,2013-09-01,27.343,88.243,Sikkim,4.12,12.85,49.72,90.66,273.75,0.91,0.8116,1411.31,30.11,266.62,-0.004302,1,positive
3820,2011-07-21,30.167,78.112,Uttarakhand,5.37,70.18,162.89,230.74,459.71,0.83,1.3613,466.45,1.04,307.15,0.000822,1,positive
APDA-NEG-00179,2010-06-15,27.0,94.375,Assam,53.88,100.35,155.6,292.66,414.44,0.91,2.7333,86.0,0.0,0.0,0.0,0,negative
2048,2010-07-07,32.66,76.853,Himachal Pradesh,2.28,33.99,52.76,77.49,100.91,0.59,-0.478,3669.16,26.56,351.12,-0.000819,1,positive
481,2008-03-17,32.286,77.161,Himachal Pradesh,0.0,0.0,0.7,0.74,2.1,0.61,-0.6957,2371.35,36.11,11.61,0.001903,1,positive
1934,2010-06-03,24.601,92.381,Assam,54.42,121.7,190.57,371.99,565.7,0.93,1.3068,79.06,17.95,266.52,-0.004817,1,positive
APDA-NEG-00829,2011-07-22,24.5,94.375,Manipur,5.5,39.36,128.4,198.77,348.17,0.89,2.6,319.22,17.67,30.12,-0.00491,0,negative
5214,2013-07-27,31.893,78.63,Himachal Pradesh,0.26,1.65,17.97,73.42,123.57,0.73,2.1145,3633.51,16.93,269.76,-0.003738,1,positive
APDA-NEG-01384,2010-07-21,27.15,88.8,Sikkim,16.76,82.21,174.28,305.23,545.35,0.92,2.8,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-00202,2008-10-29,26.5,94.375,Assam,0.0,14.01,30.02,30.02,87.35,0.85,2.3333,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01352,2007-05-23,27.15,88.8,Sikkim,0.26,4.04,46.69,107.95,154.12,0.49,-0.0667,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-00142,2014-06-27,28.0,93.75,Arunachal Pradesh,28.12,46.89,97.24,180.76,287.38,0.84,2.2667,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-00980,2015-09-05,25.5,90.625,Meghalaya,14.1,61.6,183.37,262.23,472.65,0.98,3.2,263.81,5.53,161.64,-0.002985,0,negative
8339,2015-09-23,26.167,91.704,Assam,61.13,106.92,116.73,187.06,431.33,0.97,1.8795,231.39,9.26,326.01,-0.005507,1,positive
APDA-NEG-01652,2014-07-24,29.5,78.75,Uttarakhand,3.98,20.01,81.33,171.14,227.94,0.55,0.3333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01617,2013-06-17,30.5,80.0,Uttarakhand,25.24,92.46,126.04,142.72,147.63,0.8,2.0,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-01428,2013-07-26,31.0,79.375,Uttarakhand,0.48,10.42,39.16,86.69,158.05,0.84,2.2667,5085.99,17.29,81.7,0.00088,0,negative
7372,2015-08-01,25.063,94.342,Manipur,4.9,104.34,121.77,229.36,353.87,0.89,1.428,1803.95,30.18,276.82,-0.008766,1,positive
APDA-NEG-01695,2013-08-17,30.5,77.5,Uttarakhand,30.14,66.48,134.33,338.49,545.72,0.97,3.1333,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00038,2008-10-29,28.0,95.0,Arunachal Pradesh,0.03,37.69,46.07,48.17,128.65,0.83,2.2,784.15,2.6,262.83,-0.001803,0,negative
2161,2010-07-29,30.747,78.452,Uttarakhand,17.15,33.61,58.16,198.09,375.44,0.9,0.6308,1154.24,18.42,87.08,0.004286,1,positive
APDA-NEG-01200,2010-09-12,25.5,94.375,Nagaland,4.38,6.8,35.08,78.13,181.17,0.89,2.6,1690.52,34.92,313.33,-0.003122,0,negative
2475,2010-09-20,31.158,77.716,Himachal Pradesh,0.55,95.19,160.69,297.25,557.66,0.98,1.8441,1725.11,34.04,73.28,-0.002909,1,positive
APDA-NEG-01556,2011-07-09,29.5,80.625,Uttarakhand,8.45,11.21,23.68,328.33,364.34,0.76,1.7333,2217.17,32.44,5.59,0.001258,0,negative
4240,2012-03-04,29.58,80.212,Uttarakhand,0.09,0.09,0.09,0.09,2.2,0.58,0.217,1528.22,7.18,22.94,0.00665,1,positive
697,2008-08-08,31.13,77.09,Himachal Pradesh,39.24,51.75,122.25,204.16,333.3,0.87,1.7415,1683.9,28.57,334.65,-0.002892,1,positive
APDA-NEG-01372,2007-07-16,27.5,88.125,Sikkim,8.48,25.38,73.85,102.78,165.65,0.75,1.6667,4104.06,56.52,298.77,0.014678,0,negative
APDA-NEG-01073,2015-08-27,23.5,92.5,Mizoram,3.73,7.18,36.98,228.87,404.17,0.93,2.8667,697.5,31.7,35.92,-0.007925,0,negative
2379,2010-09-03,30.285,78.983,Uttarakhand,20.33,86.83,149.99,362.5,608.54,0.98,1.5829,656.91,20.85,185.84,0.006125,1,positive
APDA-NEG-01126,2010-07-20,27.0,94.375,Nagaland,9.38,42.41,114.28,203.05,408.28,0.92,2.8,86.0,0.0,0.0,0.0,0,negative
7780,2015-08-26,23.357,92.788,Mizoram,2.74,4.43,57.97,228.73,414.94,0.93,1.0958,1365.99,11.15,346.01,-0.004264,1,positive
APDA-NEG-01351,2011-09-30,27.15,88.8,Sikkim,0.02,0.77,77.6,233.65,292.34,0.9,2.6667,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-00682,2010-07-07,33.0,77.5,Himachal Pradesh,0.83,13.0,18.52,27.77,38.43,0.42,-0.5333,5155.49,22.24,314.26,0.012153,0,negative
5044,2013-07-06,31.163,77.724,Himachal Pradesh,7.01,14.36,37.34,153.51,576.01,0.88,1.5253,1464.94,28.56,125.89,0.011584,1,positive
APDA-NEG-01687,2013-07-31,29.5,80.625,Uttarakhand,5.92,11.21,57.79,222.42,430.75,0.9,2.6667,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-01466,2011-08-12,30.5,77.5,Uttarakhand,11.79,22.02,44.33,144.92,449.7,0.89,2.6,425.48,0.38,300.89,0.001817,0,negative
4411,2012-06-14,27.339,88.607,Sikkim,0.38,1.05,3.53,33.94,51.06,0.52,-0.6396,1527.94,24.18,275.25,0.004604,1,positive
APDA-NEG-01066,2010-09-13,23.5,92.5,Mizoram,9.93,17.18,36.45,70.49,218.07,0.86,2.4,697.5,31.7,35.92,-0.007925,0,negative
APDA-NEG-01656,2007-07-30,31.0,79.375,Uttarakhand,15.81,31.27,44.03,80.8,174.03,0.73,1.5333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01489,2010-09-03,29.5,80.625,Uttarakhand,14.44,82.76,99.18,208.65,310.1,0.89,2.6,2217.17,32.44,5.59,0.001258,0,negative
4912,2013-06-12,31.49,76.704,Himachal Pradesh,12.41,37.0,39.53,42.97,43.72,0.57,1.1874,707.21,11.14,212.2,-0.002005,1,positive
APDA-NEG-01020,2015-09-06,26.0,91.25,Meghalaya,1.21,29.24,123.15,248.57,456.11,0.88,2.5333,43.29,0.09,114.93,-0.000208,0,negative
APDA-NEG-01406,2014-08-15,23.5,91.875,Tripura,30.26,160.56,202.89,248.11,355.06,0.91,2.7333,98.63,5.69,26.51,-0.003608,0,negative
APDA-NEG-01647,2013-07-18,29.5,78.75,Uttarakhand,10.6,74.02,105.62,236.7,395.61,0.86,2.4,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01564,2013-09-30,29.5,78.75,Uttarakhand,7.84,18.84,47.23,76.53,131.2,0.83,2.2,285.78,7.49,11.54,0.004111,0,negative
4515,2012-08-24,30.74,77.285,Himachal Pradesh,23.86,41.38,178.99,336.5,552.97,0.92,0.958,1633.37,33.84,202.08,-0.009573,1,positive
APDA-NEG-00926,2010-08-25,24.5,94.375,Manipur,1.71,9.87,25.17,59.36,156.15,0.79,1.9333,319.22,17.67,30.12,-0.00491,0,negative
6167,2014-07-20,30.633,78.995,Uttarakhand,10.51,48.53,115.02,189.06,225.63,0.84,0.3091,1904.42,13.55,108.02,0.001358,1,positive
APDA-NEG-00140,2008-10-29,29.0,96.25,Arunachal Pradesh,0.37,36.82,53.32,55.18,81.52,0.81,2.0667,4424.4,28.85,66.8,0.001741,0,negative
177,2007-08-12,32.733,77.591,Himachal Pradesh,12.5,22.24,43.86,119.56,163.9,0.73,0.1279,5750.13,24.15,221.33,-0.014669,1,positive
3831,2011-07-22,24.799,93.948,Manipur,6.93,43.74,140.61,216.52,390.13,0.9,1.5174,781.63,1.81,308.02,-0.001749,1,positive
APDA-NEG-00952,2010-07-30,25.0,93.125,Manipur,25.39,62.51,90.11,157.03,311.86,0.94,2.9333,275.9,30.23,93.66,-0.002097,0,negative
2456,2010-09-19,30.799,79.436,Uttarakhand,29.35,64.94,93.64,145.48,286.26,0.9,2.9724,4149.6,26.91,339.74,-0.018044,1,positive
6337,2014-09-10,31.777,76.983,Himachal Pradesh,0.97,1.4,218.46,306.74,364.65,0.9,0.8124,970.13,18.79,248.21,0.011405,1,positive
APDA-NEG-01312,2012-06-07,27.15,88.7632,Sikkim,0.08,19.22,36.78,99.4,137.94,0.51,0.0667,2635.98,24.27,20.83,-0.003513,0,negative
APDA-NEG-00449,2010-09-21,32.5,78.125,Himachal Pradesh,1.64,15.62,28.96,57.49,112.89,0.68,1.2,5364.12,23.0,184.14,0.001507,0,negative
APDA-NEG-01678,2011-07-06,30.5,77.5,Uttarakhand,31.97,67.11,91.03,224.96,320.65,0.8,2.0,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00149,2007-07-19,28.0,93.75,Assam,18.5,47.85,97.59,190.66,333.23,0.9,2.6667,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-01592,2013-06-18,29.5,80.625,Uttarakhand,4.37,59.99,75.77,129.61,141.19,0.64,0.9333,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-01473,2010-08-20,29.5,78.75,Uttarakhand,21.37,101.66,143.74,226.28,497.26,0.9,2.6667,285.78,7.49,11.54,0.004111,0,negative
1755,2010-04-17,27.334,88.608,Sikkim,0.26,1.83,3.59,4.1,7.11,0.48,-0.5912,1437.78,30.13,287.51,-0.002589,1,positive
APDA-NEG-01230,2010-08-14,27.0,95.0,Nagaland,22.03,91.1,115.86,175.87,395.87,0.94,2.9333,117.36,3.0,28.88,0.00233,0,negative
APDA-NEG-01549,2011-06-29,30.5,77.5,Uttarakhand,18.3,28.42,133.85,185.42,287.62,0.71,1.4,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01602,2010-07-06,30.5,80.0,Uttarakhand,11.53,40.83,50.16,68.18,74.12,0.63,0.8667,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-01516,2010-07-29,30.5,77.5,Uttarakhand,15.09,33.51,57.42,195.39,416.26,0.8,2.0,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00720,2013-07-07,33.0,77.5,Himachal Pradesh,5.87,12.36,14.67,31.66,125.83,0.55,0.3333,5155.49,22.24,314.26,0.012153,0,negative
2457,2010-09-19,31.563,77.98,Himachal Pradesh,30.5,65.25,91.89,155.47,297.96,0.9,2.0742,1531.57,48.86,166.25,-0.007089,1,positive
APDA-NEG-01541,2011-06-29,30.5,77.5,Uttarakhand,18.3,28.42,133.85,185.42,287.62,0.71,1.4,425.48,0.38,300.89,0.001817,0,negative
2568,2010-10-08,24.768,93.411,Manipur,86.18,138.2,141.73,190.96,313.55,0.99,2.1193,522.96,14.05,168.02,-0.011214,1,positive
APDA-NEG-00636,2010-07-11,32.5,78.125,Himachal Pradesh,4.71,6.34,25.5,35.22,45.68,0.4,-0.6667,5364.12,23.0,184.14,0.001507,0,negative
APDA-NEG-01314,2007-07-16,27.5,88.75,Sikkim,8.62,25.4,74.12,104.72,158.13,0.7,1.3333,3955.2,32.18,303.05,-0.003542,0,negative
APDA-NEG-01717,2014-07-19,30.5,77.5,Uttarakhand,18.54,49.79,135.69,163.73,199.3,0.66,1.0667,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00045,2012-07-05,29.0,95.625,Arunachal Pradesh,3.28,23.93,56.67,142.19,237.9,0.84,2.2667,2967.53,32.82,99.99,-0.011499,0,negative
APDA-NEG-00298,2014-09-22,28.0,93.75,Assam,21.61,67.0,89.56,194.02,296.69,0.92,2.8,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-01361,2012-09-16,27.5,88.125,Sikkim,18.25,52.03,94.79,113.45,233.62,0.91,2.7333,4104.06,56.52,298.77,0.014678,0,negative
1129,2009-08-30,24.863,94.418,Manipur,4.61,5.06,15.64,72.66,217.61,0.75,0.1714,924.42,30.6,350.38,-0.00088,1,positive
2182,2010-07-31,24.936,93.844,Manipur,17.28,60.98,86.61,145.14,274.76,0.92,1.7235,850.16,1.76,51.97,0.002383,1,positive
2045,2010-07-06,26.236,94.813,Nagaland,9.26,32.72,75.34,140.15,355.44,0.94,1.3007,1565.92,15.37,139.22,-0.001278,1,positive
APDA-NEG-00443,2010-09-20,31.5,78.75,Himachal Pradesh,0.6,56.35,93.6,159.1,307.12,0.92,2.8,4989.8,15.71,68.13,-0.003931,0,negative
5208,2013-07-26,30.284,79.25,Uttarakhand,1.45,22.92,79.8,168.61,308.05,0.9,1.5523,857.78,35.72,251.34,0.00503,1,positive
7383,2015-08-01,23.899,94.143,Manipur,2.09,71.58,85.55,159.45,237.74,0.74,1.7127,262.19,20.67,39.7,0.005438,1,positive
APDA-NEG-01373,2013-09-07,27.15,88.8,Sikkim,12.73,56.12,123.62,216.02,386.1,0.92,2.8,1594.02,19.03,313.44,-0.001078,0,negative
2183,2010-07-31,31.066,77.133,Himachal Pradesh,48.47,82.52,115.52,228.41,435.92,0.85,1.6704,1859.15,43.03,209.9,0.011747,1,positive
APDA-NEG-00183,2010-07-25,28.0,93.75,Assam,5.32,35.19,65.25,208.51,374.3,0.91,2.7333,576.05,30.81,45.85,0.021021,0,negative
6538,2014-08-21,31.522,78.135,Himachal Pradesh,0.17,0.24,37.97,85.29,166.33,0.71,-0.2938,1912.22,47.75,19.93,-0.003371,1,positive
3889,2011-08-07,31.708,76.932,Himachal Pradesh,6.55,31.34,52.03,131.32,305.55,0.81,0.5375,758.46,4.33,84.11,0.003138,1,positive
APDA-NEG-01297,2007-07-16,27.15,88.8,Sikkim,15.71,53.91,142.6,184.42,280.09,0.8,2.0,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-00010,2013-09-02,28.0,93.75,Arunachal Pradesh,34.25,66.51,145.9,191.49,420.65,0.94,2.9333,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-00408,2011-08-07,32.0,78.125,Himachal Pradesh,0.43,9.95,16.03,69.87,140.8,0.66,1.0667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00310,2014-09-22,25.0,90.625,Assam,70.0,167.86,269.02,306.43,484.9,0.96,3.0667,9.45,0.41,97.51,-0.000647,0,negative
6970,2015-06-16,25.508,90.219,Meghalaya,27.16,62.64,230.34,248.16,409.65,0.87,1.0302,319.92,27.0,234.33,0.004447,1,positive
APDA-NEG-00259,2015-07-22,26.5,94.375,Assam,11.88,51.73,80.57,148.58,318.64,0.91,2.7333,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01153,2010-10-08,26.0,95.0,Nagaland,36.97,65.3,68.67,130.49,285.77,0.98,3.2,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-01278,2010-06-15,26.0,95.0,Nagaland,28.98,55.63,114.0,228.31,333.14,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0,negative
2420,2010-09-13,23.73,92.715,Mizoram,9.93,17.18,36.45,70.49,218.07,0.86,0.5007,979.22,34.31,234.29,-0.008595,1,positive
APDA-NEG-00860,2013-08-15,24.5,93.125,Manipur,7.8,90.36,117.5,211.94,317.24,0.92,2.8,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-01482,2010-09-03,29.5,78.75,Uttarakhand,26.3,91.17,129.8,316.63,538.79,0.94,2.9333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00626,2013-07-27,32.5,76.875,Himachal Pradesh,0.07,3.75,21.46,124.28,244.53,0.85,2.3333,5101.1,32.0,358.76,0.004829,0,negative
4424,2012-06-20,26.149,91.735,Assam,32.69,36.57,116.35,194.5,463.87,0.85,0.568,51.9,1.27,238.4,0.000284,1,positive
APDA-NEG-01628,2011-02-23,29.5,78.75,Uttarakhand,0.0,4.15,5.44,30.13,36.26,0.47,-0.2,285.78,7.49,11.54,0.004111,0,negative
4861,2013-05-12,24.993,93.495,Manipur,10.44,45.62,108.43,240.21,298.18,0.83,2.2765,1135.1,6.21,295.2,0.005292,1,positive
3141,2011-02-23,30.475,79.229,Uttarakhand,0.0,0.06,0.72,22.51,31.47,0.68,1.2837,2921.26,41.18,9.15,0.001824,1,positive
4393,2012-06-07,27.757,88.632,Sikkim,0.05,2.27,4.79,12.4,20.7,0.5,-0.437,3882.83,10.44,89.64,0.003302,1,positive
APDA-NEG-01402,2012-09-19,27.15,88.8,Sikkim,16.27,44.53,179.88,206.83,385.26,0.91,2.7333,1594.02,19.03,313.44,-0.001078,0,negative
2026,2010-06-28,25.492,91.27,Meghalaya,47.18,124.26,152.18,260.07,655.21,0.97,1.0073,1491.57,9.13,34.07,0.004291,1,positive
2538,2010-10-03,30.914,76.818,Himachal Pradesh,0.0,1.71,1.71,113.26,319.97,0.84,1.8155,431.73,0.79,12.21,-0.001098,1,positive
3611,2011-06-14,32.361,77.231,Himachal Pradesh,4.71,4.72,25.89,56.02,77.07,0.66,0.8098,3830.87,33.4,30.82,0.002335,1,positive
APDA-NEG-00858,2007-08-26,24.0,93.75,Manipur,3.2,4.44,14.62,53.77,71.09,0.56,0.4,938.27,22.91,215.12,-0.015373,0,negative
5582,2013-10-06,26.131,91.838,Assam,62.76,151.09,174.79,249.97,276.04,0.98,2.2878,114.95,10.14,97.9,-0.012331,1,positive
APDA-NEG-00426,2012-08-24,30.5,76.875,Himachal Pradesh,9.14,26.9,100.31,172.58,274.9,0.72,1.4667,298.08,0.59,195.1,0.000987,0,negative
6963,2015-06-19,23.713,92.736,Mizoram,4.32,6.93,47.01,132.52,251.62,0.74,0.0076,879.8,8.1,191.22,0.002102,1,positive
APDA-NEG-00787,2010-07-31,24.0,93.75,Manipur,13.08,43.79,63.28,103.63,199.87,0.83,2.2,938.27,22.91,215.12,-0.015373,0,negative
APDA-NEG-00726,2014-08-26,33.0,77.5,Himachal Pradesh,0.07,0.07,2.68,28.67,64.72,0.5,0.0,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-00055,2013-08-01,28.0,93.75,Arunachal Pradesh,7.31,45.86,64.5,217.68,382.08,0.91,2.7333,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-00030,2010-09-10,28.5,95.625,Arunachal Pradesh,47.91,135.67,230.46,316.54,569.0,0.97,3.1333,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-01719,2014-07-20,29.0,79.375,Uttarakhand,44.92,128.37,173.38,206.04,268.21,0.73,1.5333,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-01059,2012-11-11,24.0,93.125,Mizoram,0.0,0.23,35.19,44.01,45.43,0.66,1.0667,1156.07,10.45,264.05,-0.013664,0,negative
APDA-NEG-00578,2013-07-14,33.0,77.5,Himachal Pradesh,1.37,2.47,27.11,42.45,127.3,0.56,0.4,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01471,2010-08-18,29.5,78.75,Uttarakhand,32.7,39.94,89.65,182.96,480.71,0.88,2.5333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00877,2015-08-01,25.0,93.125,Manipur,13.93,93.0,107.23,259.26,462.73,0.95,3.0,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-01553,2011-07-06,29.5,80.625,Uttarakhand,4.15,12.09,137.99,321.87,378.45,0.76,1.7333,2217.17,32.44,5.59,0.001258,0,negative
251,2007-09-09,27.167,88.35,Sikkim,4.33,53.08,140.42,199.91,340.7,0.91,0.801,1154.12,24.39,276.84,-0.004874,1,positive
2461,2010-09-19,31.458,78.211,Himachal Pradesh,30.5,65.25,91.89,155.47,297.96,0.9,2.0742,3016.62,42.19,271.82,-0.003274,1,positive
APDA-NEG-00998,2014-10-05,26.0,90.625,Meghalaya,0.0,0.23,0.36,273.95,435.64,0.87,2.4667,62.04,6.07,73.96,0.000375,0,negative
5285,2013-08-05,29.566,80.366,Uttarakhand,9.38,21.01,44.2,145.29,394.77,0.9,1.68,554.96,9.59,19.1,0.00596,1,positive
APDA-NEG-01193,2013-08-04,26.5,94.375,Nagaland,5.53,15.66,54.81,135.7,307.87,0.87,2.4667,307.93,20.68,270.76,-0.012984,0,negative
5427,2013-08-15,25.383,94.188,Manipur,4.08,74.99,91.33,175.09,275.76,0.91,1.2027,1664.65,37.57,283.81,-0.002295,1,positive
APDA-NEG-01321,2009-09-17,27.15,88.1,Sikkim,4.44,11.13,15.12,69.88,247.32,0.85,2.3333,2395.93,26.81,256.33,0.013169,0,negative
9037,2015-12-07,31.682,77.121,Himachal Pradesh,0.0,0.0,0.0,1.48,1.53,0.49,0.0921,1069.9,35.33,89.54,0.003144,1,positive
APDA-NEG-01188,2010-07-20,26.0,95.0,Nagaland,8.75,36.76,102.13,161.81,305.77,0.95,3.0,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-00391,2010-07-25,30.5,76.875,Himachal Pradesh,3.44,7.69,96.35,150.13,345.74,0.71,1.4,298.08,0.59,195.1,0.000987,0,negative
256,2007-09-10,27.343,88.624,Sikkim,3.95,11.79,84.86,121.61,221.14,0.87,0.5077,2095.8,30.39,27.0,-0.012352,1,positive
APDA-NEG-00409,2010-08-14,31.5,78.75,Himachal Pradesh,1.21,21.87,53.9,126.12,270.59,0.84,2.2667,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-00086,2008-06-14,28.5,95.625,Arunachal Pradesh,17.75,50.88,128.84,212.33,376.57,0.86,2.4,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-01444,2013-10-16,29.5,78.75,Uttarakhand,0.03,0.03,24.5,42.84,119.05,0.75,1.6667,285.78,7.49,11.54,0.004111,0,negative
2467,2010-09-19,30.72,77.17,Himachal Pradesh,35.55,58.52,89.49,233.55,402.17,0.9,1.884,1132.7,17.2,356.08,-0.000139,1,positive
APDA-NEG-00753,2007-08-26,24.0,94.375,Manipur,1.64,2.27,10.13,41.94,53.1,0.46,-0.2667,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-00831,2011-07-22,24.0,93.125,Manipur,5.18,36.96,99.63,154.82,323.18,0.88,2.5333,1156.07,10.45,264.05,-0.013664,0,negative
APDA-NEG-00466,2010-09-19,31.5,78.75,Himachal Pradesh,35.37,69.66,97.85,170.04,325.29,0.92,2.8,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-00537,2013-07-03,31.5,78.75,Himachal Pradesh,4.9,12.45,27.63,81.67,349.46,0.87,2.4667,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-00467,2011-06-29,30.5,76.875,Himachal Pradesh,7.15,14.92,112.38,147.45,232.85,0.54,0.2667,298.08,0.59,195.1,0.000987,0,negative
