event_id,date_std,timestamp_utc,year,state,latitude,longitude,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_catalog,source_record_id,source_dataset,source_link,verification_basis,data_quality_flag,elevation,slope,aspect,curvature,landslide
APDA-NEG-00057,2013-05-10,2013-05-10 12:00:00,2013,Himachal Pradesh,30.4036,77.6298,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00057,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,416,4.1,209.5,-0.0174,0
APDA-NEG-00058,2016-11-06,2016-11-06 12:00:00,2016,Himachal Pradesh,30.3812,77.6426,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00058,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,420,5.6,72.7,-0.0074,0
APDA-NEG-00059,2008-09-10,2008-09-10 12:00:00,2008,Himachal Pradesh,30.4289,77.6345,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00059,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,396,5.9,142.4,-0.0075,0
APDA-NEG-00060,2018-02-04,2018-02-04 12:00:00,2018,Himachal Pradesh,30.4776,77.5745,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00060,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,412,4.1,23.0,0.0045,0
APDA-NEG-00061,2009-10-17,2009-10-17 12:00:00,2009,Himachal Pradesh,30.4452,77.6096,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00061,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,427,4.5,122.7,-0.0017,0
APDA-NEG-00062,2019-03-07,2019-03-07 12:00:00,2019,Himachal Pradesh,30.4279,77.6329,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00062,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,392,6.2,195.5,-0.019,0
APDA-NEG-00063,2021-02-27,2021-02-27 12:00:00,2021,Himachal Pradesh,30.3877,77.6761,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00063,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,390,4.0,190.9,-0.0084,0
APDA-NEG-00064,2017-01-22,2017-01-22 12:00:00,2017,Himachal Pradesh,30.4453,77.6416,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00064,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,419,6.4,179.0,0.0165,0
APDA-NEG-00065,2013-05-27,2013-05-27 12:00:00,2013,Himachal Pradesh,30.4153,77.5918,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00065,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,410,5.8,325.6,0.0058,0
APDA-NEG-00066,2000-09-15,2000-09-15 12:00:00,2000,Himachal Pradesh,30.4615,77.5977,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00066,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,381,4.2,162.2,-0.0191,0
APDA-NEG-00067,2019-10-06,2019-10-06 12:00:00,2019,Himachal Pradesh,30.3957,77.6747,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00067,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,421,4.5,199.2,-0.0025,0
APDA-NEG-00068,2016-01-10,2016-01-10 12:00:00,2016,Himachal Pradesh,30.4466,77.649,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00068,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,396,6.0,31.1,0.0073,0
APDA-NEG-00069,2007-07-12,2007-07-12 12:00:00,2007,Himachal Pradesh,30.3774,77.5716,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00069,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,384,4.2,345.7,0.0062,0
APDA-NEG-00070,2002-04-25,2002-04-25 12:00:00,2002,Himachal Pradesh,30.413,77.6761,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00070,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,397,4.3,106.3,0.0043,0
APDA-NEG-00071,2005-04-27,2005-04-27 12:00:00,2005,Himachal Pradesh,30.4697,77.5806,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00071,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,416,5.8,299.8,0.0164,0
APDA-NEG-00072,2004-02-11,2004-02-11 12:00:00,2004,Himachal Pradesh,30.3807,77.5752,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00072,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,420,4.9,229.8,0.0185,0
APDA-NEG-00073,2005-10-24,2005-10-24 12:00:00,2005,Himachal Pradesh,30.4598,77.677,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00073,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,397,6.4,133.5,0.0011,0
APDA-NEG-00074,1997-07-23,1997-07-23 12:00:00,1997,Himachal Pradesh,30.4303,77.5766,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00074,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,388,4.5,210.8,-0.0086,0
APDA-NEG-00075,2008-08-01,2008-08-01 12:00:00,2008,Himachal Pradesh,30.4547,77.6203,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00075,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,411,4.6,277.1,-0.0046,0
APDA-NEG-00076,2015-08-27,2015-08-27 12:00:00,2015,Himachal Pradesh,30.3815,77.6592,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00076,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,406,6.4,325.8,-0.0048,0
APDA-NEG-00077,2013-10-04,2013-10-04 12:00:00,2013,Himachal Pradesh,30.4408,77.5876,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00077,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,392,5.8,299.3,-0.015,0
APDA-NEG-00078,2009-01-11,2009-01-11 12:00:00,2009,Himachal Pradesh,30.3858,77.684,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00078,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,427,4.1,45.1,-0.005,0
APDA-NEG-00079,2009-01-01,2009-01-01 12:00:00,2009,Himachal Pradesh,30.3867,77.648,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00079,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,386,5.5,152.9,-0.0181,0
APDA-NEG-00080,2015-05-13,2015-05-13 12:00:00,2015,Himachal Pradesh,30.4686,77.6616,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00080,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,420,4.1,285.2,0.0064,0
APDA-NEG-00081,2017-10-20,2017-10-20 12:00:00,2017,Himachal Pradesh,30.4188,77.5739,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00081,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,381,5.7,203.7,0.0135,0
APDA-NEG-00082,1995-01-03,1995-01-03 12:00:00,1995,Himachal Pradesh,30.4412,77.5765,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00082,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,391,6.0,28.4,0.0182,0
APDA-NEG-00083,2017-07-26,2017-07-26 12:00:00,2017,Himachal Pradesh,30.421,77.6143,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00083,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,395,4.2,120.6,-0.0055,0
APDA-NEG-00084,1999-12-03,1999-12-03 12:00:00,1999,Himachal Pradesh,30.4707,77.6603,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00084,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,387,5.5,180.9,-0.0001,0
APDA-NEG-00085,2009-08-21,2009-08-21 12:00:00,2009,Himachal Pradesh,30.3943,77.6331,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00085,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,426,4.9,3.2,-0.0127,0
APDA-NEG-00086,2001-08-25,2001-08-25 12:00:00,2001,Himachal Pradesh,30.457,77.6409,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00086,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,415,4.4,144.7,-0.0149,0
APDA-NEG-00087,2016-03-04,2016-03-04 12:00:00,2016,Himachal Pradesh,30.4869,77.5661,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00087,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,407,4.2,253.2,-0.0185,0
APDA-NEG-00088,2015-07-23,2015-07-23 12:00:00,2015,Himachal Pradesh,30.4089,77.6624,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00088,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,416,4.2,304.6,-0.0044,0
APDA-NEG-00089,1998-03-19,1998-03-19 12:00:00,1998,Himachal Pradesh,30.4514,77.6056,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00089,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,422,4.8,347.3,0.0124,0
APDA-NEG-00090,2015-05-04,2015-05-04 12:00:00,2015,Himachal Pradesh,30.3867,77.5984,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00090,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,378,4.6,121.7,-0.0011,0
APDA-NEG-00091,2013-01-25,2013-01-25 12:00:00,2013,Himachal Pradesh,30.472,77.6778,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00091,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,421,4.4,356.6,-0.0118,0
APDA-NEG-00092,2021-02-20,2021-02-20 12:00:00,2021,Himachal Pradesh,30.4643,77.6137,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00092,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,418,4.2,171.6,0.0136,0
APDA-NEG-00093,2001-08-20,2001-08-20 12:00:00,2001,Himachal Pradesh,30.4645,77.5782,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00093,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,401,5.3,355.9,0.0112,0
APDA-NEG-00094,1998-09-20,1998-09-20 12:00:00,1998,Himachal Pradesh,30.4606,77.6554,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00094,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,399,5.2,112.4,-0.0148,0
APDA-NEG-00095,2004-05-21,2004-05-21 12:00:00,2004,Himachal Pradesh,30.4178,77.5678,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00095,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,422,4.1,265.0,0.0142,0
APDA-NEG-00096,1995-10-24,1995-10-24 12:00:00,1995,Himachal Pradesh,30.4139,77.5821,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00096,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,410,4.9,74.5,0.0083,0
APDA-NEG-00097,2004-04-17,2004-04-17 12:00:00,2004,Himachal Pradesh,30.4175,77.6083,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00097,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,417,5.8,356.5,-0.0076,0
APDA-NEG-00098,2012-02-18,2012-02-18 12:00:00,2012,Himachal Pradesh,30.4012,77.6419,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00098,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,409,5.4,108.6,-0.0027,0
APDA-NEG-00099,2002-07-05,2002-07-05 12:00:00,2002,Himachal Pradesh,30.387,77.6671,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00099,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,390,6.1,261.8,0.0025,0
APDA-NEG-00100,2020-11-06,2020-11-06 12:00:00,2020,Himachal Pradesh,30.441,77.5818,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00100,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,423,5.5,160.4,-0.007,0
APDA-NEG-00101,2021-11-16,2021-11-16 12:00:00,2021,Himachal Pradesh,30.4071,77.6074,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00101,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,378,6.0,350.4,-0.0161,0
APDA-NEG-00102,2004-10-13,2004-10-13 12:00:00,2004,Himachal Pradesh,30.4635,77.5826,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00102,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,380,5.1,0.7,-0.0018,0
APDA-NEG-00103,2009-07-24,2009-07-24 12:00:00,2009,Himachal Pradesh,30.4783,77.6845,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00103,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,425,4.1,35.1,-0.0097,0
APDA-NEG-00104,2014-07-03,2014-07-03 12:00:00,2014,Himachal Pradesh,30.4372,77.606,Absence Control: Paonta Sahib Yamuna Basin,Paonta Sahib Yamuna Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00104,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,427,4.3,179.1,-0.0106,0
