sample_id,latitude,longitude,rain_1h,rain_6h,rain_24h,rain_3d,rain_7d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,landslide,split
APDA-ROADMAP-POS-0271,27.68801,88.58993,10.55,32.47,106.13,247.54,420.19,0.464,0.253,1509.3,31.81,226.7,1,train
APDA-ROADMAP-NEG-0385,25.26265,90.41738,0.35,7.14,14.31,28.28,50.97,0.08,-0.013,783.2,0.33,252.0,0,train
APDA-ROADMAP-POS-0232,27.32917,88.61738,5.38,28.56,60.25,147.07,219.16,0.332,0.197,1746.2,30.91,158.6,1,train
APDA-ROADMAP-POS-0050,26.00905,93.41667,8.22,34.9,70.32,177.73,419.19,0.521,0.169,1091.2,36.05,167.8,1,train
APDA-ROADMAP-POS-0463,25.75524,91.90451,4.67,38.25,171.89,214.98,346.1,0.48,0.245,1055.6,32.73,62.0,1,train
APDA-ROADMAP-NEG-0106,25.00995,93.24925,0.44,8.08,11.45,27.63,51.01,0.24,-0.097,104.0,0.64,64.0,0,train
APDA-ROADMAP-POS-0856,27.09694,93.61546,21.23,76.31,155.13,237.38,433.03,0.341,0.153,1646.9,46.75,215.0,1,train
APDA-ROADMAP-POS-0694,27.35292,92.41661,11.91,31.57,141.4,218.88,358.04,0.444,0.11,1627.8,36.51,172.5,1,train
APDA-ROADMAP-NEG-0552,27.51472,88.33602,0.64,1.25,14.49,18.94,19.69,0.28,-0.032,747.6,12.9,175.0,0,train
APDA-ROADMAP-NEG-0873,26.98097,88.00835,0.86,8.13,20.83,25.3,56.28,0.178,-0.095,730.1,1.58,301.4,0,train
APDA-ROADMAP-POS-0527,25.07482,93.15533,10.23,69.4,143.37,315.39,501.32,0.479,0.179,1234.6,40.17,65.8,1,train
APDA-ROADMAP-POS-0174,27.3506,92.41467,5.78,52.95,155.05,291.74,351.94,0.465,0.147,1634.4,32.1,112.4,1,train
APDA-ROADMAP-POS-0721,25.52839,91.86998,10.69,26.87,172.54,233.71,380.91,0.348,0.218,987.8,39.99,210.1,1,train
APDA-ROADMAP-POS-0415,27.58439,91.86282,6.28,62.06,209.26,340.28,579.76,0.429,0.175,1440.3,23.33,106.5,1,train
APDA-ROADMAP-POS-0238,23.72984,92.72187,13.48,66.28,206.72,260.97,498.31,0.32,0.19,631.4,56.76,145.9,1,train
APDA-ROADMAP-NEG-0473,26.91582,88.02859,1.6,8.99,21.0,39.2,73.12,0.28,-0.059,167.9,0.79,332.0,0,train
APDA-ROADMAP-NEG-0336,26.60822,93.94876,0.21,1.88,15.87,16.26,35.2,0.18,-0.01,598.4,6.08,58.1,0,train
APDA-ROADMAP-NEG-0064,25.21147,92.40956,0.24,4.87,11.74,23.23,49.59,0.08,0.042,86.4,0.04,145.9,0,train
APDA-ROADMAP-POS-0024,25.44159,92.19746,2.23,27.96,159.89,207.9,416.11,0.323,0.177,1040.9,38.89,143.6,1,train
APDA-ROADMAP-NEG-0767,24.59919,93.3219,1.55,9.24,18.67,38.38,50.02,0.08,-0.023,834.3,4.58,1.0,0,train
APDA-ROADMAP-POS-0064,25.44131,92.19524,10.69,60.55,94.73,226.04,438.9,0.524,0.167,1270.1,33.15,193.4,1,train
APDA-ROADMAP-POS-0290,26.01234,93.42576,10.97,58.36,109.69,252.09,493.18,0.392,0.261,985.9,35.51,222.5,1,train
APDA-ROADMAP-POS-0189,26.17219,91.75926,21.19,50.99,119.67,160.66,325.87,0.39,0.182,1223.9,30.26,195.8,1,train
APDA-ROADMAP-POS-0702,25.29923,91.71248,11.05,28.25,125.28,254.43,490.23,0.414,0.266,1032.8,33.17,189.5,1,train
APDA-ROADMAP-NEG-0815,27.92779,91.71379,0.2,2.23,14.92,33.88,56.39,0.223,0.026,844.7,1.48,226.6,0,train
APDA-ROADMAP-NEG-0138,24.20036,92.27775,1.62,4.91,9.79,11.84,25.07,0.264,-0.072,653.0,1.25,178.2,0,train
APDA-ROADMAP-POS-0355,27.59129,91.85971,11.19,37.29,109.01,255.05,392.75,0.476,0.185,1548.1,43.72,239.2,1,train
APDA-ROADMAP-POS-0417,24.78743,93.67927,6.47,65.82,189.26,238.38,346.14,0.504,0.163,479.4,41.5,239.8,1,train
APDA-ROADMAP-NEG-0246,25.43881,92.65343,0.86,2.27,13.03,13.62,45.97,0.28,-0.077,114.3,0.48,103.6,0,train
APDA-ROADMAP-POS-0931,27.69267,88.58254,6.87,31.09,79.57,127.82,290.04,0.433,0.23,1903.4,33.86,269.6,1,train
APDA-ROADMAP-POS-0197,24.78429,93.67836,18.66,68.11,193.16,289.39,481.11,0.428,0.171,406.7,33.67,178.7,1,train
APDA-ROADMAP-POS-0580,27.04149,88.26625,17.07,66.88,147.41,224.02,282.26,0.39,0.222,1422.2,43.98,191.5,1,train
APDA-ROADMAP-NEG-0135,27.96249,92.29478,0.26,7.28,16.69,38.94,52.4,0.148,-0.028,738.9,3.48,13.2,0,train
APDA-ROADMAP-NEG-0814,26.94831,92.13188,0.04,6.99,8.87,21.0,24.68,0.28,0.0,726.5,0.53,165.8,0,train
APDA-ROADMAP-NEG-0935,27.26044,91.52626,0.43,1.02,10.35,26.2,59.68,0.259,-0.029,423.1,0.97,78.8,0,train
APDA-ROADMAP-POS-0434,27.35592,92.42136,2.06,61.18,197.36,244.5,479.75,0.375,0.132,1584.1,26.43,238.5,1,train
APDA-ROADMAP-POS-0101,25.53736,91.86889,11.3,67.78,157.0,262.56,504.63,0.32,0.18,898.0,36.87,200.2,1,train
APDA-ROADMAP-NEG-0655,27.41538,92.05436,0.05,1.42,12.63,37.11,54.69,0.232,-0.022,759.2,0.71,250.7,0,train
APDA-ROADMAP-POS-0395,27.58646,91.86258,3.56,62.76,165.54,261.86,416.06,0.322,0.16,1614.2,36.31,210.5,1,train
APDA-ROADMAP-NEG-0939,26.01154,94.36159,0.74,7.13,16.28,23.49,41.0,0.258,-0.021,513.4,1.89,336.0,0,train
APDA-ROADMAP-POS-0221,25.53497,91.86705,3.81,27.52,95.3,261.63,468.89,0.44,0.203,934.8,39.83,165.1,1,train
APDA-ROADMAP-NEG-0676,26.91835,93.93222,0.4,4.49,16.59,29.35,30.69,0.08,0.011,166.1,2.61,100.2,0,train
APDA-ROADMAP-NEG-0498,23.97216,92.52249,0.93,4.17,7.78,8.44,25.77,0.094,-0.02,280.0,11.7,257.6,0,train
APDA-ROADMAP-NEG-0785,25.88216,90.88429,2.18,4.74,9.06,22.41,26.59,0.08,0.025,582.3,4.84,349.6,0,train
APDA-ROADMAP-POS-0345,25.60137,90.58357,5.14,60.22,176.59,346.58,577.22,0.424,0.154,1125.5,41.3,223.9,1,train
APDA-ROADMAP-NEG-0028,24.99966,93.04897,1.08,7.54,11.71,28.53,41.39,0.12,-0.027,331.6,6.78,169.8,0,train
APDA-ROADMAP-POS-0889,26.17205,91.75438,11.11,36.86,129.11,241.15,454.12,0.32,0.254,1101.8,43.75,206.3,1,train
APDA-ROADMAP-NEG-0351,27.93444,88.26036,0.11,3.02,11.72,31.21,62.8,0.08,-0.038,165.0,3.19,181.8,0,train
APDA-ROADMAP-POS-0553,27.18291,88.36024,8.74,55.1,184.64,247.38,391.74,0.418,0.086,1797.5,34.28,47.6,1,train
APDA-ROADMAP-POS-0744,25.43648,92.19969,7.57,41.57,88.78,182.91,405.83,0.482,0.198,889.6,33.25,146.8,1,train
APDA-ROADMAP-NEG-0542,25.01137,91.45944,0.62,5.96,16.96,31.85,35.91,0.163,-0.107,205.5,0.09,95.2,0,train
APDA-ROADMAP-POS-0539,25.67258,94.10688,11.39,36.49,151.68,291.19,509.59,0.36,0.258,1093.6,39.77,231.0,1,train
APDA-ROADMAP-POS-0907,25.07355,93.15368,9.03,37.83,125.75,196.45,336.88,0.449,0.112,1384.6,20.35,123.3,1,train
APDA-ROADMAP-NEG-0395,27.89227,92.22918,0.37,7.09,13.09,15.06,28.28,0.269,-0.051,100.8,15.0,306.0,0,train
APDA-ROADMAP-POS-0116,27.09571,93.61086,16.5,37.08,95.69,240.29,307.75,0.522,0.125,1450.8,39.79,161.4,1,train
APDA-ROADMAP-POS-0830,26.01202,93.41943,19.59,36.67,120.63,211.21,273.56,0.432,0.229,1016.5,28.55,165.0,1,train
APDA-ROADMAP-NEG-0938,23.89772,92.49013,0.02,0.83,10.41,16.41,43.1,0.165,-0.067,749.4,7.03,37.8,0,train
APDA-ROADMAP-POS-0809,26.1764,91.75782,15.85,54.93,152.21,223.77,306.72,0.416,0.236,918.0,38.05,167.6,1,train
APDA-ROADMAP-NEG-0311,27.38659,89.06671,2.17,6.37,9.22,30.79,56.85,0.08,-0.037,90.5,6.88,288.3,0,train
APDA-ROADMAP-NEG-0005,25.44437,91.07377,0.63,7.17,13.7,22.55,45.48,0.181,-0.085,349.7,0.06,318.5,0,train
APDA-ROADMAP-POS-0306,25.1853,93.02802,5.64,29.37,164.88,225.6,269.54,0.363,0.238,1443.1,25.7,157.5,1,train
APDA-ROADMAP-NEG-0101,25.05064,92.24094,0.15,0.4,7.72,15.75,19.16,0.273,-0.017,189.8,13.71,42.0,0,train
APDA-ROADMAP-POS-0480,27.03891,88.26557,7.81,28.99,87.55,165.35,240.23,0.32,0.162,1469.6,33.81,194.5,1,train
APDA-ROADMAP-NEG-0424,25.85621,92.56051,1.32,5.29,6.99,12.45,25.07,0.187,-0.099,404.7,0.85,297.9,0,train
APDA-ROADMAP-NEG-0076,26.60969,93.22659,1.53,2.13,5.58,27.09,51.45,0.106,-0.08,311.4,2.82,279.7,0,train
APDA-ROADMAP-POS-0571,27.69184,88.57878,8.58,46.9,114.06,289.25,428.26,0.344,0.107,1724.1,29.24,204.7,1,train
APDA-ROADMAP-POS-0619,25.67347,94.1154,17.29,74.21,156.31,228.3,443.62,0.32,0.143,1275.8,42.74,27.8,1,train
APDA-ROADMAP-NEG-0898,23.28808,93.01222,0.17,6.79,16.09,26.87,50.05,0.116,0.037,733.8,2.82,150.3,0,train
APDA-ROADMAP-NEG-0266,24.93198,92.61893,0.3,6.37,15.42,28.33,55.28,0.136,-0.054,298.9,0.41,314.6,0,train
APDA-ROADMAP-POS-0079,25.67768,94.1034,5.03,40.1,181.78,307.49,354.88,0.32,0.171,1052.4,34.43,176.2,1,train
APDA-ROADMAP-NEG-0912,27.00036,88.38904,0.0,1.07,1.75,8.26,22.41,0.177,-0.017,423.5,10.82,19.6,0,train
APDA-ROADMAP-POS-0033,27.186,88.35815,14.66,56.6,87.47,166.4,354.03,0.33,0.167,1485.2,41.35,8.9,1,train
APDA-ROADMAP-NEG-0538,23.3808,93.12124,0.35,6.42,18.89,28.92,50.0,0.257,-0.046,199.3,2.16,85.3,0,train
APDA-ROADMAP-NEG-0034,27.8453,91.96852,1.41,9.38,12.09,20.92,53.66,0.08,-0.017,457.8,15.0,226.1,0,train
APDA-ROADMAP-NEG-0563,26.22055,91.41063,4.0,11.48,20.83,24.6,29.93,0.089,-0.05,705.9,4.32,175.5,0,train
APDA-ROADMAP-POS-0352,27.33316,88.61702,4.92,43.67,154.01,303.61,360.44,0.387,0.176,1514.3,36.93,73.0,1,train
APDA-ROADMAP-POS-0164,25.43977,92.19512,28.36,70.97,134.36,188.29,355.6,0.422,0.191,1271.4,35.63,222.0,1,train
APDA-ROADMAP-POS-0204,25.43544,92.19759,7.07,61.11,182.12,361.03,559.45,0.321,0.24,1278.7,30.94,155.3,1,train
APDA-ROADMAP-NEG-0054,27.03191,92.60251,0.82,3.18,7.9,13.15,47.58,0.213,-0.031,134.9,7.25,106.9,0,train
APDA-ROADMAP-NEG-0365,25.30877,90.19018,0.49,3.22,4.05,28.25,57.78,0.23,-0.115,323.4,3.6,85.6,0,train
APDA-ROADMAP-NEG-0967,24.73643,92.90826,1.07,1.4,3.2,18.11,36.39,0.08,-0.049,154.5,1.86,270.4,0,train
APDA-ROADMAP-POS-0496,27.10028,93.61159,9.92,52.25,119.16,168.33,263.94,0.358,0.128,1630.6,40.05,176.0,1,train
APDA-ROADMAP-NEG-0625,25.87247,90.30312,0.22,1.36,6.62,6.62,7.61,0.087,-0.034,438.7,2.59,176.6,0,train
APDA-ROADMAP-NEG-0966,25.37569,93.29889,0.13,3.78,4.27,28.53,49.7,0.28,0.005,332.9,0.51,171.7,0,train
APDA-ROADMAP-NEG-0963,25.52821,91.65415,0.84,6.5,21.17,21.47,55.5,0.258,-0.023,505.2,0.59,32.0,0,train
APDA-ROADMAP-POS-0611,27.69452,88.57843,7.87,36.04,152.09,195.69,265.51,0.442,0.161,1546.1,32.16,226.2,1,train
APDA-ROADMAP-POS-0433,27.18352,88.35996,8.21,26.54,171.55,254.26,369.64,0.485,0.122,1523.4,34.04,150.3,1,train
APDA-ROADMAP-NEG-0492,26.91538,88.34029,0.26,7.0,9.74,25.58,29.54,0.169,-0.02,824.1,0.92,296.0,0,train
APDA-ROADMAP-POS-0219,25.67497,94.11571,6.59,32.13,106.78,156.84,243.07,0.453,0.213,986.7,35.86,189.3,1,train
APDA-ROADMAP-NEG-0931,28.02409,88.74062,1.07,4.47,7.52,27.0,48.29,0.111,-0.021,340.5,1.58,90.1,0,train
APDA-ROADMAP-NEG-0466,24.84206,92.63802,1.45,7.68,7.8,9.98,44.9,0.25,-0.044,709.3,1.22,314.0,0,train
APDA-ROADMAP-POS-0631,27.68746,88.58148,7.46,50.04,186.31,268.55,410.82,0.381,0.08,1615.8,20.74,193.3,1,train
APDA-ROADMAP-NEG-0382,25.04949,92.07346,0.49,6.08,10.43,26.67,33.12,0.08,-0.027,702.2,4.55,340.8,0,train
APDA-ROADMAP-NEG-0302,24.9019,91.94636,0.36,6.77,18.05,35.36,59.4,0.151,-0.052,327.5,5.6,96.4,0,train
APDA-ROADMAP-POS-0060,27.0401,88.26331,13.79,63.2,184.71,291.99,427.85,0.439,0.202,1485.7,29.92,332.6,1,train
APDA-ROADMAP-POS-0299,25.67941,94.1124,14.21,35.03,162.45,317.07,512.21,0.32,0.147,1053.3,44.28,149.2,1,train
APDA-ROADMAP-NEG-0711,28.00093,88.20557,0.25,4.17,18.63,21.83,55.02,0.28,0.007,551.1,7.41,338.5,0,train
APDA-ROADMAP-POS-0074,27.35082,92.41161,5.52,37.37,79.51,233.04,374.21,0.471,0.08,1638.6,41.0,236.4,1,train
APDA-ROADMAP-POS-0163,25.75653,91.90542,6.89,26.43,127.49,203.49,357.51,0.511,0.153,1040.4,33.34,173.6,1,train
APDA-ROADMAP-NEG-0275,27.17708,91.4672,1.57,5.57,13.43,14.7,21.3,0.162,-0.042,604.8,7.71,8.0,0,train
APDA-ROADMAP-NEG-0594,27.82298,92.8589,0.01,5.4,12.9,26.31,40.72,0.101,-0.04,302.3,15.0,194.3,0,train
APDA-ROADMAP-NEG-0434,26.95995,92.1502,0.88,4.15,15.81,40.15,64.94,0.08,-0.028,121.6,0.35,239.5,0,train
APDA-ROADMAP-NEG-0613,27.67255,88.19076,0.4,3.8,6.15,8.48,19.93,0.152,-0.106,399.5,5.48,74.3,0,train
APDA-ROADMAP-POS-0592,27.33052,88.61279,9.32,32.57,99.34,270.96,493.3,0.472,0.194,1497.4,37.09,188.3,1,train
APDA-ROADMAP-POS-0317,24.78869,93.68321,10.61,49.33,106.14,151.4,340.04,0.345,0.236,120.0,39.88,175.8,1,train
APDA-ROADMAP-POS-0046,25.18276,93.02125,19.19,45.6,148.9,266.39,389.59,0.355,0.118,1176.7,38.04,223.6,1,train
APDA-ROADMAP-NEG-0720,26.83341,87.99396,3.23,10.14,21.18,45.31,69.67,0.226,-0.05,779.4,0.33,128.7,0,train
APDA-ROADMAP-NEG-0832,26.83792,89.06846,2.11,6.43,8.87,32.63,50.35,0.232,-0.048,630.5,6.27,102.2,0,train
APDA-ROADMAP-POS-0428,24.83854,92.80095,6.82,52.69,176.42,263.94,502.4,0.38,0.18,537.8,32.87,159.5,1,train
APDA-ROADMAP-POS-0582,25.30587,91.70632,10.95,52.24,127.63,209.91,392.16,0.32,0.194,979.8,29.95,216.8,1,train
APDA-ROADMAP-POS-0077,24.79193,93.68298,4.26,21.95,152.11,213.92,366.25,0.412,0.226,440.2,41.45,16.2,1,train
APDA-ROADMAP-NEG-0917,24.63363,93.2782,0.0,7.56,9.55,30.4,41.93,0.229,-0.05,181.0,4.97,195.7,0,train
APDA-ROADMAP-NEG-0415,27.39807,92.11081,0.07,4.9,7.32,16.13,37.89,0.173,-0.047,719.2,2.95,273.2,0,train
APDA-ROADMAP-POS-0781,25.53353,91.86552,4.1,19.3,103.25,246.69,336.09,0.444,0.183,1145.6,44.02,163.7,1,train
APDA-ROADMAP-NEG-0920,27.47692,88.04586,0.02,2.43,10.42,10.57,43.96,0.08,-0.004,300.6,2.38,271.6,0,train
APDA-ROADMAP-NEG-0174,27.70144,92.1408,0.27,5.35,18.71,20.3,50.14,0.103,-0.058,638.5,0.09,58.4,0,train
APDA-ROADMAP-NEG-0320,27.43883,88.55035,0.27,1.99,12.92,15.45,15.75,0.28,-0.019,677.6,1.51,16.4,0,train
APDA-ROADMAP-POS-0938,23.72676,92.72063,11.12,26.27,108.73,230.52,381.08,0.467,0.205,445.9,38.97,226.0,1,train
APDA-ROADMAP-POS-0031,27.69239,88.58477,3.36,40.42,140.79,249.85,307.52,0.32,0.167,1834.7,33.15,158.1,1,train
APDA-ROADMAP-NEG-0092,26.96519,88.84065,0.59,3.3,7.52,16.94,44.97,0.28,-0.05,322.3,5.91,230.3,0,train
APDA-ROADMAP-NEG-0616,27.42269,93.80589,1.39,8.54,23.07,47.42,75.37,0.231,-0.029,587.9,0.2,113.2,0,train
APDA-ROADMAP-NEG-0230,26.49384,93.19121,1.72,3.55,9.98,14.46,29.47,0.19,-0.08,93.3,6.6,73.0,0,train
APDA-ROADMAP-POS-0975,27.58681,91.86297,6.03,30.98,107.94,173.62,388.69,0.501,0.173,1283.7,31.56,161.2,1,train
APDA-ROADMAP-NEG-0085,25.89539,90.81941,1.21,2.02,2.05,3.31,28.05,0.21,0.054,627.0,3.27,257.5,0,train
APDA-ROADMAP-POS-0515,27.58237,91.86388,7.68,23.26,128.8,287.08,443.18,0.473,0.259,1769.9,41.5,185.3,1,train
APDA-ROADMAP-NEG-0551,28.06316,88.85522,0.35,7.33,18.31,22.66,52.01,0.126,-0.088,698.6,4.7,111.2,0,train
APDA-ROADMAP-NEG-0568,24.53442,92.60805,0.81,5.43,12.3,34.68,48.5,0.09,0.055,288.8,12.71,254.6,0,train
APDA-ROADMAP-NEG-0811,28.11082,89.05167,0.46,6.27,21.11,30.59,52.55,0.161,0.007,144.6,10.26,215.1,0,train
APDA-ROADMAP-NEG-0574,27.6588,92.57965,0.59,7.48,7.83,31.77,56.26,0.081,-0.007,350.4,7.16,266.8,0,train
APDA-ROADMAP-POS-0045,25.60277,90.58805,4.22,19.97,169.14,290.99,357.64,0.438,0.172,1101.8,36.82,209.3,1,train
APDA-ROADMAP-NEG-0687,24.85906,92.87809,0.53,2.46,15.94,30.14,55.68,0.105,-0.09,209.6,2.62,322.1,0,train
APDA-ROADMAP-POS-0169,26.17182,91.76517,8.63,60.34,177.17,338.84,569.27,0.32,0.217,1027.2,30.52,158.2,1,train
APDA-ROADMAP-POS-0304,25.43851,92.19586,2.8,41.14,112.75,270.3,468.25,0.51,0.126,1193.1,38.34,343.6,1,train
APDA-ROADMAP-POS-0991,27.69256,88.58733,6.75,31.75,180.36,345.29,511.34,0.405,0.243,1661.5,25.19,162.9,1,train
APDA-ROADMAP-POS-0556,27.10258,93.61335,40.88,56.23,185.28,270.3,339.23,0.38,0.202,1401.3,37.13,161.0,1,train
APDA-ROADMAP-NEG-0925,25.81068,90.38242,0.09,7.7,10.02,16.36,36.46,0.28,-0.093,559.5,1.24,24.0,0,train
APDA-ROADMAP-POS-0608,24.8318,92.80172,19.19,79.13,196.94,319.6,541.69,0.527,0.155,849.5,35.43,205.7,1,train
APDA-ROADMAP-NEG-0619,25.91672,93.67682,3.46,9.96,12.57,18.94,27.17,0.28,-0.032,221.5,2.23,351.2,0,train
APDA-ROADMAP-POS-0758,23.73053,92.71807,14.49,67.57,109.0,243.88,355.73,0.432,0.144,546.1,39.04,290.3,1,train
APDA-ROADMAP-POS-0439,25.66991,94.11458,5.66,57.35,188.16,310.46,553.31,0.32,0.23,910.9,38.05,9.4,1,train
APDA-ROADMAP-POS-0583,25.75207,91.90773,7.98,67.53,173.66,302.72,357.87,0.413,0.207,896.3,25.31,146.4,1,train
APDA-ROADMAP-NEG-0519,25.90331,93.65114,0.95,8.72,18.46,29.52,53.14,0.08,0.011,817.8,3.19,105.9,0,train
APDA-ROADMAP-POS-0528,24.83046,92.80365,3.35,34.59,178.5,311.07,516.77,0.427,0.17,469.8,39.75,267.5,1,train
APDA-ROADMAP-POS-0343,25.75344,91.90639,8.68,43.01,115.85,283.63,516.78,0.32,0.166,1252.6,41.94,236.4,1,train
APDA-ROADMAP-NEG-0737,24.61171,93.34524,0.02,3.74,5.95,13.84,14.67,0.207,-0.051,752.3,1.87,330.9,0,train
APDA-ROADMAP-POS-0368,24.83205,92.79632,10.47,58.76,189.63,317.16,451.55,0.45,0.211,647.5,39.92,225.6,1,train
APDA-ROADMAP-POS-0186,25.18325,93.02686,18.4,74.9,171.72,240.1,424.0,0.347,0.187,1166.3,35.1,3.6,1,train
APDA-ROADMAP-NEG-0117,25.0135,93.83412,0.88,0.94,9.46,29.9,32.3,0.28,0.003,121.9,1.09,179.0,0,train
APDA-ROADMAP-NEG-0755,28.07824,92.08558,0.25,2.24,11.53,23.65,57.4,0.21,-0.097,788.4,2.52,222.9,0,train
APDA-ROADMAP-NEG-0426,24.86029,92.6925,0.58,5.2,18.17,31.25,57.63,0.138,-0.054,644.3,1.76,335.1,0,train
APDA-ROADMAP-POS-0301,25.5346,91.86836,14.31,38.74,122.86,243.09,492.85,0.343,0.177,797.3,34.98,146.3,1,train
APDA-ROADMAP-NEG-0904,25.89565,91.93131,0.42,5.73,14.91,17.59,27.98,0.124,-0.059,164.9,2.86,178.1,0,train
APDA-ROADMAP-POS-0833,27.18053,88.35405,7.56,64.76,106.04,167.1,330.96,0.32,0.16,1553.2,45.01,172.8,1,train
APDA-ROADMAP-POS-0544,25.44107,92.19843,20.45,62.22,97.11,150.51,394.56,0.366,0.266,986.7,24.4,38.9,1,train
APDA-ROADMAP-NEG-0601,25.30483,91.40281,0.31,2.07,4.08,12.7,19.21,0.155,-0.001,332.1,2.14,35.9,0,train
APDA-ROADMAP-POS-0351,27.69742,88.58353,19.94,58.55,111.91,253.3,495.37,0.32,0.167,1564.3,34.39,195.7,1,train
APDA-ROADMAP-NEG-0933,27.62296,88.15116,0.76,8.33,9.4,21.85,38.9,0.158,-0.004,833.7,7.92,183.8,0,train
APDA-ROADMAP-NEG-0511,27.39062,88.74538,0.79,5.72,17.92,37.02,54.21,0.08,-0.135,575.1,15.0,249.5,0,train
APDA-ROADMAP-POS-0979,25.66998,94.11331,12.17,56.01,96.01,235.56,460.26,0.342,0.271,782.5,34.35,81.4,1,train
APDA-ROADMAP-POS-0176,27.096,93.61454,14.65,71.58,192.96,362.14,594.64,0.469,0.149,1476.4,27.38,204.8,1,train
APDA-ROADMAP-POS-0483,25.75439,91.90458,13.51,69.44,205.09,360.31,608.68,0.484,0.289,1073.8,35.65,161.2,1,train
APDA-ROADMAP-NEG-0413,27.36634,88.63053,0.18,0.85,13.88,32.86,33.17,0.206,-0.058,149.3,0.12,18.4,0,train
APDA-ROADMAP-NEG-0611,27.25657,88.909,1.77,7.86,13.9,20.62,45.46,0.08,-0.045,182.5,1.61,25.8,0,train
APDA-ROADMAP-POS-0124,25.43959,92.20103,11.84,38.62,143.86,238.2,350.73,0.385,0.234,1182.3,40.22,146.1,1,train
APDA-ROADMAP-POS-0600,27.03932,88.26589,10.71,55.4,196.9,303.32,438.79,0.32,0.216,1589.0,33.08,152.4,1,train
APDA-ROADMAP-NEG-0795,27.98154,92.25129,0.2,6.97,11.95,28.6,63.28,0.187,-0.078,665.7,15.0,266.2,0,train
APDA-ROADMAP-NEG-0746,25.58581,93.3699,0.87,7.23,9.25,12.3,23.09,0.157,-0.052,489.9,8.45,7.6,0,train
APDA-ROADMAP-NEG-0379,25.30207,94.29783,0.29,1.85,3.79,21.93,26.37,0.163,-0.086,267.9,3.9,45.1,0,train
APDA-ROADMAP-NEG-0186,24.99316,93.19459,0.11,3.11,4.57,9.49,26.76,0.102,-0.014,839.4,1.88,120.8,0,train
APDA-ROADMAP-POS-0486,25.18667,93.02363,4.61,58.0,159.52,208.97,348.3,0.386,0.21,1059.7,34.85,235.7,1,train
APDA-ROADMAP-POS-0332,27.33236,88.61415,11.01,50.54,182.43,253.96,299.77,0.402,0.183,1550.8,34.45,179.3,1,train
APDA-ROADMAP-POS-0789,26.17133,91.75591,13.1,61.29,117.62,249.62,317.4,0.392,0.185,1025.8,25.94,145.2,1,train
APDA-ROADMAP-POS-0195,27.58716,91.86939,11.35,41.2,127.71,234.92,484.43,0.376,0.103,1473.1,37.04,170.4,1,train
APDA-ROADMAP-POS-0638,23.73424,92.71354,7.13,52.63,144.32,216.3,286.01,0.403,0.147,648.2,40.1,75.3,1,train
APDA-ROADMAP-POS-0472,27.32898,88.6155,11.66,33.61,151.12,281.11,335.77,0.402,0.141,1428.4,40.51,80.1,1,train
APDA-ROADMAP-NEG-0714,27.75903,92.65123,0.11,5.69,12.88,37.24,62.04,0.08,-0.106,400.9,1.82,86.8,0,train
APDA-ROADMAP-POS-0323,25.74942,91.90636,14.95,40.01,164.23,338.61,482.03,0.352,0.236,1199.2,23.92,200.7,1,train
APDA-ROADMAP-NEG-0197,24.33371,93.87033,0.97,2.06,5.91,17.59,18.97,0.177,0.046,270.0,2.11,301.2,0,train
APDA-ROADMAP-POS-0267,25.07399,93.15266,10.0,37.21,160.23,292.94,357.15,0.32,0.205,1235.0,40.79,203.0,1,train
APDA-ROADMAP-NEG-0544,25.74927,92.3905,3.49,11.12,15.82,25.12,41.42,0.244,0.004,626.5,6.86,89.5,0,train
APDA-ROADMAP-NEG-0804,25.75289,91.87897,0.43,1.8,2.95,11.73,19.28,0.093,-0.026,275.7,7.93,161.6,0,train
APDA-ROADMAP-POS-0068,24.83205,92.8021,16.35,57.71,111.17,246.31,331.27,0.406,0.175,641.9,34.58,171.4,1,train
APDA-ROADMAP-NEG-0738,23.99866,93.00968,0.11,1.72,6.17,16.25,36.99,0.08,0.015,305.3,7.03,177.8,0,train
APDA-ROADMAP-NEG-0593,26.72163,88.71974,0.24,7.91,18.29,27.15,31.65,0.129,-0.037,766.1,4.67,158.6,0,train
APDA-ROADMAP-NEG-0564,25.24453,91.79796,0.82,5.46,18.17,39.96,59.45,0.08,-0.056,326.7,8.29,312.7,0,train
APDA-ROADMAP-POS-0481,25.53675,91.86761,4.56,50.13,170.42,305.03,382.75,0.506,0.087,1026.0,42.06,238.5,1,train
APDA-ROADMAP-NEG-0757,24.94141,93.25802,0.84,6.2,10.62,18.38,31.56,0.08,0.025,632.4,2.74,95.6,0,train
APDA-ROADMAP-NEG-0913,26.86577,88.54203,1.32,5.26,12.01,12.47,15.81,0.28,-0.019,223.9,6.14,311.1,0,train
APDA-ROADMAP-NEG-0441,25.10721,92.02778,0.72,3.45,18.04,29.86,37.28,0.274,-0.065,169.8,1.24,30.1,0,train
APDA-ROADMAP-NEG-0461,25.81977,91.41188,2.25,8.36,19.46,36.53,39.73,0.173,-0.05,286.2,2.85,345.8,0,train
APDA-ROADMAP-POS-0888,24.83387,92.80562,5.56,34.43,151.9,271.41,423.19,0.366,0.089,395.6,42.14,165.4,1,train
APDA-ROADMAP-POS-0423,25.7563,91.90049,23.66,40.69,135.48,291.81,493.32,0.32,0.203,704.3,37.95,183.5,1,train
