sample_id,coolr_event_id,event_date,state,district,latitude,longitude,landslide_category,trigger_mechanism,landslide,copernicus_elevation_m,copernicus_slope_deg,copernicus_aspect_deg,copernicus_plan_curvature,copernicus_profile_curvature,copernicus_twi,gpm_imerg_rainfall_1d_mm,gpm_imerg_rainfall_3d_mm,gpm_imerg_rainfall_7d_mm,gpm_imerg_peak_intensity_mm_h,smap_surface_moisture_m3m3,smap_rootzone_moisture_m3m3,smap_soil_saturation_ratio,data_source_events,data_source_rainfall,data_source_moisture,data_source_terrain,split
APDA-V1-POS-00290,COOLR-IN-NER-011-INST-290,2021-07-23,Assam,Karbi Anglong,26.01229,93.42111,debris_flow,continuous_rain,1,793.0,32.91,30.4,-0.03824,0.00941,6.11,153.03,343.01,625.84,27.38,0.417,0.376,0.826,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00707,COOLR-IN-NER-025-INST-707,2021-07-29,Mizoram,Champhai,23.47917,93.32935,debris_flow,continuous_rain,1,1089.8,33.74,200.0,-0.00219,0.02325,5.76,125.24,322.24,487.09,25.01,0.381,0.349,0.75,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00580,NONE_ABSENCE_CONTROL,2022-07-13,Meghalaya,Ri-Bhoi,26.0378,91.81466,none,none,0,822.9,2.2,249.3,0.02425,0.01675,7.8,5.2,26.3,37.74,0.87,0.103,0.095,0.225,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00655,COOLR-IN-NER-004-INST-655,2021-08-25,Meghalaya,West Jaintia Hills,25.43832,92.19389,translational_slide,monsoon_rain,1,1250.8,38.77,177.1,-0.00654,0.08113,5.98,118.68,280.04,483.83,29.26,0.391,0.334,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00523,COOLR-IN-NER-027-INST-523,2022-08-13,Nagaland,Mokokchung,26.32177,94.52503,mudslide,monsoon_rain,1,1269.1,40.45,212.5,-0.03255,0.02659,6.21,56.86,164.83,443.24,11.83,0.405,0.362,0.79,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00462,COOLR-IN-NER-028-INST-462,2020-08-27,Nagaland,Phek,25.68469,94.49867,debris_flow,monsoon_rain,1,1651.5,36.29,360.0,-0.06686,0.107,6.41,115.11,184.37,368.5,31.63,0.37,0.34,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00181,NONE_ABSENCE_CONTROL,2021-07-21,Meghalaya,West Garo Hills,25.64045,90.15304,none,none,0,1874.0,1.55,39.3,-0.00194,0.0169,7.17,15.25,19.07,42.79,2.54,0.138,0.127,0.323,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00285,NONE_ABSENCE_CONTROL,2022-04-23,Meghalaya,West Garo Hills,25.59367,90.25195,none,none,0,800.6,0.55,247.3,-0.002,0.00771,8.04,0.98,7.93,38.8,0.16,0.11,0.101,0.252,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00030,COOLR-IN-NER-030-INST-30,2021-10-22,West Bengal,Darjeeling,27.03802,88.2636,rotational_slide,post_monsoon_deluge,1,3685.5,35.17,292.6,-0.0905,0.04226,4.77,38.97,98.23,170.2,11.95,0.422,0.379,0.755,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00241,COOLR-IN-NER-024-INST-241,2022-06-17,Mizoram,Lunglei,22.8849,92.73927,mudslide,monsoon_rain,1,449.4,42.02,202.2,-0.06954,0.0712,5.93,72.45,129.56,353.09,14.9,0.518,0.468,0.93,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00049,NONE_ABSENCE_CONTROL,2023-08-25,Assam,Kamrup Metro,26.08862,91.70135,none,none,0,1819.5,6.8,342.9,0.03736,-0.0108,6.22,1.7,2.18,41.61,0.28,0.165,0.152,0.346,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00068,NONE_ABSENCE_CONTROL,2022-09-26,Meghalaya,Ri-Bhoi,25.96321,91.93931,none,none,0,1612.8,16.0,153.9,-0.00832,-0.0089,6.11,4.4,21.14,47.81,0.73,0.082,0.075,0.19,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00066,COOLR-IN-NER-004-INST-66,2021-07-30,Meghalaya,West Jaintia Hills,25.44411,92.19224,translational_slide,monsoon_rain,1,1655.6,26.93,223.9,-0.00715,0.05783,6.09,35.0,120.11,322.95,12.11,0.361,0.331,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00602,COOLR-IN-NER-013-INST-602,2022-07-07,Sikkim,East Sikkim,27.32636,88.6188,rockfall,heavy_rain,1,1766.9,31.58,185.3,-0.01535,0.00757,5.56,47.12,246.49,474.59,14.27,0.48,0.419,0.877,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00175,NONE_ABSENCE_CONTROL,2022-06-19,Manipur,Imphal East,24.93378,93.91793,none,none,0,1156.2,0.07,265.6,0.00481,0.00913,9.69,4.7,26.73,58.38,0.78,0.136,0.125,0.283,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00005,NONE_ABSENCE_CONTROL,2021-09-24,Meghalaya,West Garo Hills,25.45175,90.18275,none,none,0,1366.7,0.9,350.2,-0.01055,0.01379,7.15,2.51,27.31,39.06,0.42,0.147,0.136,0.324,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00177,NONE_ABSENCE_CONTROL,2021-11-16,Assam,Kamrup Metro,26.10487,91.83276,none,none,0,1565.4,14.87,61.5,0.00539,-0.00232,5.45,0.17,11.66,16.67,0.03,0.304,0.28,0.682,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00352,NONE_ABSENCE_CONTROL,2021-01-20,West Bengal,Jalpaiguri,26.66657,88.60336,none,none,0,1659.4,10.99,68.5,-0.00505,0.00963,5.04,2.65,3.37,31.11,0.44,0.026,0.024,0.056,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00248,COOLR-IN-NER-031-INST-248,2023-09-30,West Bengal,Kalimpong,27.06189,88.47452,debris_flow,teesta_river_erosion,1,2413.3,38.09,93.4,0.02447,0.04433,6.31,106.54,317.0,401.94,22.97,0.423,0.379,0.866,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00278,COOLR-IN-NER-030-INST-278,2021-10-06,West Bengal,Darjeeling,27.04011,88.26548,rotational_slide,post_monsoon_deluge,1,2714.3,33.99,182.9,0.00051,0.07722,5.26,103.1,198.85,435.72,24.14,0.484,0.429,0.914,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00653,NONE_ABSENCE_CONTROL,2021-12-08,Meghalaya,West Garo Hills,25.52721,90.12287,none,none,0,895.5,1.03,94.9,-0.00464,0.02042,8.46,1.16,14.5,47.03,0.19,0.086,0.079,0.173,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00317,NONE_ABSENCE_CONTROL,2022-07-28,Meghalaya,West Garo Hills,25.58676,90.02816,none,none,0,1828.1,6.12,354.1,-0.03678,0.00123,6.11,17.96,41.92,72.57,2.99,0.146,0.135,0.316,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00480,COOLR-IN-NER-015-INST-480,2020-08-14,Sikkim,West Sikkim,27.28751,88.24379,translational_slide,continuous_rain,1,2040.9,36.7,205.8,-0.04378,0.05585,5.82,168.2,314.14,388.57,20.71,0.411,0.378,0.836,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00427,COOLR-IN-NER-024-INST-427,2022-06-16,Mizoram,Lunglei,22.88747,92.74412,mudslide,monsoon_rain,1,975.3,32.82,183.2,-0.09786,0.04763,6.25,71.26,222.28,377.66,9.51,0.45,0.406,0.914,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00124,COOLR-IN-NER-031-INST-124,2023-10-02,West Bengal,Kalimpong,27.06133,88.47438,debris_flow,teesta_river_erosion,1,3463.7,27.31,143.7,-0.0671,0.04029,5.9,61.07,155.37,420.48,12.11,0.427,0.39,0.825,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00420,NONE_ABSENCE_CONTROL,2021-06-15,Meghalaya,Ri-Bhoi,25.87216,91.98213,none,none,0,1603.1,0.04,202.3,0.01191,-0.00633,9.02,7.11,28.31,58.4,1.19,0.231,0.212,0.48,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00395,COOLR-IN-NER-023-INST-395,2024-05-18,Mizoram,Aizawl,23.72427,92.71737,stone_quarry_collapse,cyclone_remal_deluge,1,442.7,40.86,151.7,0.01893,0.0069,6.07,64.28,228.35,530.63,14.27,0.389,0.332,0.711,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00236,NONE_ABSENCE_CONTROL,2023-11-21,Meghalaya,Ri-Bhoi,25.78798,91.9831,none,none,0,1184.0,0.14,217.6,0.0168,0.01156,8.84,0.73,3.26,47.03,0.12,0.107,0.098,0.249,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00716,COOLR-IN-NER-003-INST-716,2023-06-25,Meghalaya,Ri-Bhoi,25.75341,91.9031,rockfall,continuous_rain,1,1382.1,34.19,9.8,-0.06845,0.04903,6.23,90.78,250.82,312.66,22.59,0.471,0.419,0.838,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00385,NONE_ABSENCE_CONTROL,2021-03-06,Assam,Kamrup Metro,26.05034,91.72938,none,none,0,1925.0,9.28,266.4,0.00573,-0.00061,6.5,0.89,16.28,31.87,0.15,0.126,0.116,0.299,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00335,NONE_ABSENCE_CONTROL,2021-04-07,Manipur,Imphal East,24.90293,93.82399,none,none,0,721.8,0.52,64.4,0.00329,0.00777,9.51,0.92,1.01,6.71,0.15,0.155,0.143,0.339,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00498,COOLR-IN-NER-002-INST-498,2022-07-01,Meghalaya,East Khasi Hills,25.3077,91.71406,mudslide,downpour,1,1516.7,33.44,76.7,-0.03341,0.02114,5.97,150.89,315.15,414.61,20.6,0.491,0.446,0.894,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00045,COOLR-IN-NER-014-INST-45,2021-08-30,Sikkim,South Sikkim,27.1842,88.36222,rotational_slide,monsoon_rain,1,2308.2,36.26,176.3,-0.04707,-0.00885,6.38,75.75,160.87,352.84,17.09,0.446,0.397,0.867,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00060,COOLR-IN-NER-029-INST-60,2022-06-05,Tripura,Dhalai,23.85463,91.95105,shallow_slide,heavy_rain,1,526.7,36.65,217.3,-0.05026,0.04392,6.14,204.87,400.38,613.38,24.33,0.506,0.465,0.94,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00412,NONE_ABSENCE_CONTROL,2021-10-29,Meghalaya,Ri-Bhoi,26.02678,91.91062,none,none,0,1554.1,1.07,160.1,-0.00206,-0.00583,8.91,0.09,24.3,58.95,0.02,0.238,0.219,0.552,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00024,COOLR-IN-NER-024-INST-24,2022-06-08,Mizoram,Lunglei,22.87925,92.74383,mudslide,monsoon_rain,1,1372.8,38.77,60.3,-0.04086,0.05509,5.85,48.1,197.25,397.61,11.91,0.436,0.39,0.842,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00125,NONE_ABSENCE_CONTROL,2022-03-20,Meghalaya,West Garo Hills,25.60248,90.16631,none,none,0,1887.7,0.71,20.2,-0.01278,0.01202,8.72,1.55,4.01,21.01,0.26,0.073,0.068,0.175,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00482,COOLR-IN-NER-017-INST-482,2021-05-16,Arunachal Pradesh,Tawang,27.58342,91.86939,debris_avalanche,rain_snowmelt,1,3749.5,30.83,168.5,-0.02381,0.02832,5.56,82.1,249.94,329.47,13.35,0.454,0.403,0.857,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00575,NONE_ABSENCE_CONTROL,2023-03-30,Manipur,Imphal East,24.93035,94.02362,none,none,0,1085.8,6.56,256.9,0.00348,0.00968,6.21,0.26,21.93,31.23,0.04,0.026,0.024,0.056,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00746,COOLR-IN-NER-002-INST-746,2022-06-22,Meghalaya,East Khasi Hills,25.30653,91.71033,mudslide,downpour,1,1525.6,38.28,135.5,-0.08537,0.00986,5.77,146.15,195.62,288.8,20.47,0.345,0.316,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00232,COOLR-IN-NER-015-INST-232,2020-08-15,Sikkim,West Sikkim,27.29026,88.24511,translational_slide,continuous_rain,1,1572.5,35.72,252.4,-0.01241,0.0349,5.05,134.27,353.7,496.3,38.5,0.407,0.374,0.811,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00125,COOLR-IN-NER-001-INST-125,2023-06-04,Meghalaya,East Khasi Hills,25.53172,91.87208,debris_flow,monsoon_rain,1,1452.7,27.82,199.5,0.0144,0.04145,6.12,50.73,218.84,344.75,13.28,0.457,0.42,0.903,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00428,COOLR-IN-NER-025-INST-428,2021-07-25,Mizoram,Champhai,23.4729,93.32624,debris_flow,continuous_rain,1,1447.3,44.08,165.3,-0.10518,0.04892,6.02,75.3,182.23,264.58,14.97,0.424,0.382,0.854,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00069,NONE_ABSENCE_CONTROL,2023-02-09,Meghalaya,West Garo Hills,25.39646,90.26315,none,none,0,873.0,4.17,352.1,0.01509,0.00949,6.72,6.03,26.78,48.17,1.01,0.082,0.076,0.195,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00169,COOLR-IN-NER-014-INST-169,2021-09-08,Sikkim,South Sikkim,27.18935,88.36115,rotational_slide,monsoon_rain,1,2708.2,43.18,201.4,-0.02777,0.0453,5.48,55.54,126.01,201.19,16.28,0.455,0.406,0.882,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00116,COOLR-IN-NER-023-INST-116,2024-05-29,Mizoram,Aizawl,23.72899,92.71502,stone_quarry_collapse,cyclone_remal_deluge,1,1023.5,45.83,186.7,-0.04469,0.03021,5.01,176.41,344.68,553.28,26.35,0.455,0.402,0.849,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00339,NONE_ABSENCE_CONTROL,2022-11-15,Assam,Dibrugarh,27.54022,94.97567,none,none,0,2533.1,2.34,39.2,0.00531,-0.00172,7.99,4.68,8.63,15.92,0.78,0.267,0.245,0.614,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00237,NONE_ABSENCE_CONTROL,2021-02-12,Meghalaya,West Garo Hills,25.47409,90.21941,none,none,0,1494.0,5.07,323.9,-0.00162,-0.00184,7.04,0.01,9.91,45.25,0.0,0.041,0.038,0.087,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00646,NONE_ABSENCE_CONTROL,2021-01-08,Tripura,West Tripura,23.82834,91.33205,none,none,0,1274.5,5.87,51.5,-0.00968,0.00313,6.8,0.71,21.07,61.82,0.12,0.156,0.144,0.322,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00675,NONE_ABSENCE_CONTROL,2022-04-04,Assam,Dibrugarh,27.52496,94.85522,none,none,0,3106.9,6.3,60.2,0.01201,-0.00539,6.31,5.57,6.95,22.4,0.93,0.267,0.246,0.57,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00416,COOLR-IN-NER-013-INST-416,2022-07-02,Sikkim,East Sikkim,27.32863,88.61039,rockfall,heavy_rain,1,1648.5,40.84,177.0,-0.01058,0.04665,6.18,54.28,239.54,491.93,14.45,0.423,0.372,0.848,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00142,COOLR-IN-NER-018-INST-142,2022-07-12,Arunachal Pradesh,Papum Pare,27.09992,93.61232,mudslide,continuous_rain,1,3080.7,38.63,216.5,-0.0397,0.05358,6.04,70.49,247.97,367.6,12.87,0.482,0.434,0.86,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00484,NONE_ABSENCE_CONTROL,2021-12-21,Meghalaya,Ri-Bhoi,26.02419,91.90959,none,none,0,1788.4,7.87,225.1,0.01115,-0.00293,6.36,6.56,17.9,58.9,1.09,0.109,0.101,0.227,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00544,NONE_ABSENCE_CONTROL,2021-05-21,West Bengal,Jalpaiguri,26.50301,88.84281,none,none,0,1859.2,2.43,170.3,0.01169,0.00044,6.99,2.29,27.12,62.6,0.38,0.22,0.203,0.5,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00013,NONE_ABSENCE_CONTROL,2022-07-15,Meghalaya,West Garo Hills,25.61898,90.24155,none,none,0,979.0,16.0,26.2,0.00979,0.01036,5.18,8.8,27.56,67.15,1.47,0.177,0.162,0.414,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00457,NONE_ABSENCE_CONTROL,2023-11-21,Assam,Kamrup Metro,26.07676,91.81544,none,none,0,1590.1,8.53,180.0,0.00997,-0.00334,6.4,4.16,16.38,45.03,0.69,0.12,0.11,0.262,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00463,COOLR-IN-NER-029-INST-463,2022-05-24,Tripura,Dhalai,23.8537,91.95926,shallow_slide,heavy_rain,1,1117.3,34.51,234.6,0.05526,0.08459,6.04,133.53,216.78,477.12,22.52,0.471,0.418,0.896,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00494,NONE_ABSENCE_CONTROL,2022-12-20,Tripura,West Tripura,23.75587,91.3098,none,none,0,340.1,2.88,329.8,0.00985,0.01139,6.22,0.19,16.49,54.06,0.03,0.229,0.21,0.538,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00079,COOLR-IN-NER-017-INST-79,2021-05-04,Arunachal Pradesh,Tawang,27.57728,91.86471,debris_avalanche,rain_snowmelt,1,2745.8,18.5,176.6,-0.01616,0.04502,7.07,128.34,330.36,534.66,30.4,0.457,0.411,0.884,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00255,NONE_ABSENCE_CONTROL,2021-05-15,Manipur,Imphal East,24.81813,93.85734,none,none,0,544.9,13.68,21.4,-0.00402,0.00103,5.59,5.76,6.12,40.87,0.96,0.2,0.184,0.401,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00741,NONE_ABSENCE_CONTROL,2022-02-18,Meghalaya,West Garo Hills,25.56057,90.09716,none,none,0,837.7,1.19,346.0,0.01208,-0.00431,8.7,1.29,16.17,34.47,0.22,0.129,0.118,0.285,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00572,COOLR-IN-NER-014-INST-572,2021-09-16,Sikkim,South Sikkim,27.18022,88.36012,rotational_slide,monsoon_rain,1,2372.3,26.47,170.1,-0.07593,0.03267,6.32,51.71,237.73,419.39,14.55,0.408,0.365,0.775,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00016,COOLR-IN-NER-016-INST-16,2023-06-19,Arunachal Pradesh,West Kameng,27.35675,92.41645,rockfall,cloudburst,1,3279.5,39.23,211.5,-0.01881,0.02195,5.44,35.0,170.26,391.25,13.66,0.425,0.366,0.825,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00495,COOLR-IN-NER-030-INST-495,2021-10-09,West Bengal,Darjeeling,27.04478,88.26518,rotational_slide,post_monsoon_deluge,1,2765.9,48.95,335.1,-0.02619,-0.00893,5.81,145.56,271.11,377.47,19.41,0.36,0.312,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00351,COOLR-IN-NER-010-INST-351,2023-07-24,Assam,Kamrup Metropolitan,26.16971,91.75569,shallow_slide,urban_downpour,1,1483.6,35.36,183.4,-0.02424,-0.01708,6.04,105.9,313.18,435.15,28.1,0.399,0.361,0.804,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00250,NONE_ABSENCE_CONTROL,2022-02-08,Assam,Nagaon,26.40713,92.6891,none,none,0,1430.9,3.96,284.5,-0.01057,0.01509,5.9,1.93,26.9,69.71,0.32,0.348,0.32,0.744,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00275,COOLR-IN-NER-027-INST-275,2022-07-23,Nagaland,Mokokchung,26.32808,94.51775,mudslide,monsoon_rain,1,1482.2,41.01,55.1,-0.05667,0.00598,5.83,79.6,147.9,311.66,10.99,0.411,0.365,0.768,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00442,NONE_ABSENCE_CONTROL,2022-10-17,Assam,Nagaon,26.48207,92.78715,none,none,0,1300.8,5.29,233.3,0.02326,0.01738,6.82,0.87,17.98,21.05,0.14,0.125,0.115,0.287,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00272,COOLR-IN-NER-024-INST-272,2022-06-14,Mizoram,Lunglei,22.88315,92.74726,mudslide,monsoon_rain,1,756.2,33.76,199.0,-0.1058,0.03414,6.45,147.61,344.54,507.48,21.97,0.481,0.428,0.861,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00724,NONE_ABSENCE_CONTROL,2022-09-03,Meghalaya,Ri-Bhoi,25.82103,91.88196,none,none,0,1060.7,4.68,234.2,-0.02243,-0.00896,7.48,9.51,18.53,37.11,1.58,0.047,0.043,0.095,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00238,COOLR-IN-NER-021-INST-238,2021-08-14,Manipur,Senapati,25.26543,94.01902,translational_slide,monsoon_rain,1,987.5,54.44,129.5,-0.0506,0.04677,4.19,71.32,283.39,557.22,18.57,0.497,0.436,0.892,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00586,COOLR-IN-NER-028-INST-586,2020-09-14,Nagaland,Phek,25.68375,94.49993,debris_flow,monsoon_rain,1,1945.6,36.69,214.1,-0.02875,0.04935,6.36,89.7,158.78,411.71,24.18,0.454,0.411,0.837,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00563,NONE_ABSENCE_CONTROL,2022-10-01,Assam,Dibrugarh,27.40406,95.0148,none,none,0,3292.8,3.38,184.4,0.02076,0.01444,7.3,2.61,14.72,48.31,0.44,0.285,0.262,0.667,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00695,COOLR-IN-NER-013-INST-695,2022-07-11,Sikkim,East Sikkim,27.33083,88.61619,rockfall,heavy_rain,1,2092.3,44.56,190.4,-0.03346,0.06518,5.42,96.91,182.22,410.2,25.04,0.448,0.398,0.887,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00252,NONE_ABSENCE_CONTROL,2022-02-05,Meghalaya,Ri-Bhoi,25.92402,91.8344,none,none,0,1898.6,5.23,238.9,0.01705,-0.00097,6.6,7.27,15.91,60.4,1.21,0.273,0.251,0.601,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
